classname ; CvsEntropy ; CvsWEntropy ; CvsLinEntropy ; CvsLogEntropy ; CvsExpEntropy ; 
org::eclipse::pde::internal::core::RequiredPluginsClasspathContainer ; 31.5124 ; 0.243971 ; 0.0755851 ; 0.81994 ; 0.132906 ; 
org::eclipse::pde::internal::ui::tests::macro::WindowCommandTarget ; 1.77712 ; 1.55786e-4 ; 0.00961856 ; 0.0609203 ; 0.0309529 ; 
org::eclipse::pde::internal::ui::editor::feature::URLDetailsSection ; 4.75414 ; 0.0051871 ; 0.0133458 ; 0.127787 ; 0.0339624 ; 
org::eclipse::pde::internal::ui::editor::context::XMLInputContext ; 21.0274 ; 0.0797291 ; 0.0557017 ; 0.564533 ; 0.102155 ; 
org::eclipse::pde::internal::ui::wizards::feature::CreateFeatureProjectOperation ; 4.69129 ; 0.00274251 ; 0.016422 ; 0.137617 ; 0.0385117 ; 
org::eclipse::pde::internal::ui::editor::cheatsheet::simple::SimpleCSBlock ; 10.2582 ; 0.0629433 ; 0.0304571 ; 0.288809 ; 0.0506845 ; 
org::eclipse::pde::internal::ui::editor::plugin::ExtensionAttributePointDectector ; 4.46612 ; 0.022392 ; 0.0177016 ; 0.137024 ; 0.0440071 ; 
org::eclipse::pde::internal::core::text::bundle::ExecutionEnvironment ; 5.82553 ; 0.00369887 ; 0.0186983 ; 0.167057 ; 0.0380883 ; 
org::eclipse::pde::internal::ui::editor::contentassist::TypeCompletionProposal ; 6.75539 ; 0.0259817 ; 0.0200421 ; 0.188915 ; 0.0383631 ; 
org::eclipse::pde::internal::ui::correction::RemoveImportPackageResolution ; 3.18664 ; 0.00238997 ; 0.0122967 ; 0.0957854 ; 0.0341758 ; 
org::eclipse::pde::internal::ui::util::TemplateFileGenerator ; 3.18918 ; 0.0109328 ; 0.0137916 ; 0.100676 ; 0.0372775 ; 
org::eclipse::pde::internal::ui::wizards::product::TextEditUtilities ; 12.2071 ; 0.0121906 ; 0.0308467 ; 0.32437 ; 0.0532799 ; 
org::eclipse::pde::internal::ui::commands::CommandCopyFilter ; 3.17095 ; 0.00374129 ; 0.0131168 ; 0.0982862 ; 0.0354147 ; 
org::eclipse::pde::internal::ui::correction::UnsupportedSingletonDirectiveResolution ; 2.91017 ; 7.26555e-4 ; 0.0118952 ; 0.0892507 ; 0.0341478 ; 
org::eclipse::pde::internal::ui::wizards::cheatsheet::RegisterSimpleCSWizardPage ; 2.97312 ; 0.00386373 ; 0.0125834 ; 0.09279 ; 0.0349721 ; 
org::eclipse::pde::internal::core::cheatsheet::comp::CompCSTaskGroup ; 4.38535 ; 0.0199817 ; 0.014945 ; 0.127942 ; 0.0331231 ; 
org::eclipse::pde::internal::core::product::JREInfo ; 6.45747 ; 0.048193 ; 0.0282688 ; 0.204077 ; 0.0784022 ; 
org::eclipse::pde::internal::ui::wizards::product::RemoveSplashHandlerBindingAction ; 3.28852 ; 0.0324094 ; 0.0145152 ; 0.104707 ; 0.0393029 ; 
org::eclipse::pde::internal::ui::editor::text::XMLWhitespaceDetector ; 5.98276 ; 0.00211727 ; 0.0158814 ; 0.159804 ; 0.0344317 ; 
org::eclipse::pde::internal::ui::editor::SourceOutlinePage ; 17.5143 ; 0.0514387 ; 0.0460496 ; 0.472641 ; 0.0761209 ; 
org::eclipse::pde::internal::ui::editor::plugin::JavaAttributeWizard ; 14.7948 ; 0.0562208 ; 0.0322131 ; 0.378897 ; 0.0440326 ; 
org::eclipse::pde::internal::core::ExtensionDeltaEvent ; 4.56949 ; 0.0158563 ; 0.0189968 ; 0.143157 ; 0.0468358 ; 
org::eclipse::pde::internal::core::text::bundle::FragmentHostHeader ; 3.30831 ; 0.00459807 ; 0.0116346 ; 0.0962807 ; 0.0310383 ; 
org::eclipse::pde::internal::ui::editor::PDEProjectionViewer ; 1.76682 ; 0.00104755 ; 0.0100966 ; 0.0617154 ; 0.0339284 ; 
org::eclipse::pde::internal::core::build::BuildModelFactory ; 6.42599 ; 0.00318815 ; 0.0158461 ; 0.168539 ; 0.0313813 ; 
org::eclipse::pde::internal::core::PDEManager ; 11.1884 ; 0.035529 ; 0.0312634 ; 0.30825 ; 0.0527766 ; 
org::eclipse::pde::internal::ui::editor::target::LocationDialog ; 10.548 ; 0.0410564 ; 0.041387 ; 0.315123 ; 0.108195 ; 
org::eclipse::pde::internal::ui::refactoring::PDERefactor ; 1.76682 ; 9.97671e-5 ; 0.0100966 ; 0.0617154 ; 0.0339284 ; 
org::eclipse::pde::internal::ui::views::dependencies::CalleesTreeContentProvider ; 4.69981 ; 0.014336 ; 0.0172661 ; 0.140719 ; 0.0394385 ; 
org::eclipse::pde::internal::ui::editor::build::BuildPage ; 15.1891 ; 0.0318419 ; 0.0315176 ; 0.383475 ; 0.0429943 ; 
org::eclipse::pde::internal::ui::wizards::tools::OrganizeManifestsAction ; 10.2622 ; 0.00936641 ; 0.0296069 ; 0.285643 ; 0.0507455 ; 
org::eclipse::pde::internal::ui::editor::cheatsheet::simple::details::SimpleCSDetails ; 14.5398 ; 0.0419732 ; 0.040422 ; 0.402685 ; 0.0570445 ; 
org::eclipse::pde::internal::ui::editor::plugin::ManifestSourcePage ; 30.6794 ; 0.103266 ; 0.0648958 ; 0.783861 ; 0.0724263 ; 
org::eclipse::pde::internal::core::util::PropertiesUtil ; 9.59117 ; 0.0866114 ; 0.0193115 ; 0.238698 ; 0.0313689 ; 
org::eclipse::pde::internal::ui::editor::contentassist::display::HTML2TextReader ; 3.19189 ; 0.0038832 ; 0.0126634 ; 0.097192 ; 0.03454 ; 
org::eclipse::pde::ui::launcher::TracingTab ; 7.17094 ; 0.0687163 ; 0.0617708 ; 0.284786 ; 0.179433 ; 
org::eclipse::pde::internal::ui::refactoring::RenamePluginProcessor ; 7.92388 ; 0.11683 ; 0.0339695 ; 0.249616 ; 0.0890377 ; 
org::eclipse::pde::internal::ui::correction::AddDefaultExecutionEnvironmentResolution ; 4.22264 ; 0.0117018 ; 0.0205882 ; 0.139582 ; 0.0600774 ; 
org::eclipse::pde::internal::core::ClasspathUtilCore ; 21.7149 ; 0.213269 ; 0.0524691 ; 0.564719 ; 0.0970395 ; 
org::eclipse::pde::internal::ui::editor::actions::CollapseAction ; 7.75438 ; 0.0273184 ; 0.0238257 ; 0.219911 ; 0.0440835 ; 
org::eclipse::pde::ui::templates::PluginReference ; 3.94798 ; 0.0214394 ; 0.0230052 ; 0.138502 ; 0.0773877 ; 
org::eclipse::pde::internal::ui::launcher::VMHelper ; 16.519 ; 0.261632 ; 0.0715399 ; 0.512102 ; 0.17467 ; 
org::eclipse::pde::internal::ui::refactoring::BundleManifestChange ; 15.8933 ; 0.243135 ; 0.0399908 ; 0.421662 ; 0.0707494 ; 
org::eclipse::pde::internal::core::builders::SchemaTransformer ; 10.4263 ; 0.157767 ; 0.0467653 ; 0.327015 ; 0.136011 ; 
org::eclipse::pde::internal::core::natures::PDE ; 3.19695 ; 0.00105779 ; 0.0118187 ; 0.0949903 ; 0.0312002 ; 
org::eclipse::pde::internal::ui::views::plugins::ImportActionGroup ; 6.20292 ; 0.0194681 ; 0.0212552 ; 0.18202 ; 0.0438273 ; 
org::eclipse::pde::internal::ui::refactoring::PluginManifestChange ; 12.5129 ; 0.0648581 ; 0.0304389 ; 0.33012 ; 0.0484947 ; 
org::eclipse::pde::internal::core::target::TargetPlugin ; 4.50329 ; 0.00637735 ; 0.013768 ; 0.126056 ; 0.0313783 ; 
org::eclipse::pde::internal::ui::wizards::cheatsheet::CSCategoryTrackerUtil ; 1.76682 ; 0.00102261 ; 0.0100966 ; 0.0617154 ; 0.0339284 ; 
org::eclipse::pde::internal::ui::wizards::toc::RegisterTocOperation ; 3.1028 ; 0.0177836 ; 0.0151333 ; 0.102465 ; 0.0443372 ; 
org::eclipse::pde::internal::ui::search::PluginSearchPage ; 14.4626 ; 0.0439601 ; 0.034343 ; 0.378721 ; 0.0529775 ; 
org::eclipse::pde::core::ModelChangedEvent ; 7.46676 ; 0.0032692 ; 0.0170365 ; 0.191806 ; 0.031409 ; 
org::eclipse::pde::internal::ui::wizards::imports::BaseImportWizardSecondPage ; 20.424 ; 0.0224887 ; 0.047027 ; 0.531043 ; 0.0679657 ; 
org::eclipse::pde::internal::ui::views::dependencies::DependenciesViewListPage ; 5.97445 ; 0.02779 ; 0.0201118 ; 0.174141 ; 0.0414715 ; 
org::eclipse::pde::internal::ui::wizards::Category ; 6.41569 ; 0.00363407 ; 0.0163241 ; 0.169334 ; 0.0343568 ; 
org::eclipse::pde::internal::ui::editor::plugin::ExportPackageVisibilitySection ; 19.9182 ; 0.143404 ; 0.0468897 ; 0.519821 ; 0.0736369 ; 
org::eclipse::pde::internal::ui::editor::feature::DataSection ; 8.67717 ; 0.0452289 ; 0.0225766 ; 0.231637 ; 0.0426041 ; 
org::eclipse::pde::internal::ui::wizards::tools::OrganizeManifestsWizardPage ; 11.2422 ; 0.0865919 ; 0.0497807 ; 0.351129 ; 0.140146 ; 
org::eclipse::pde::internal::ui::editor::plugin::rows::ButtonAttributeRow ; 6.25954 ; 0.00700953 ; 0.0228007 ; 0.187686 ; 0.0484765 ; 
org::eclipse::pde::internal::core::cheatsheet::comp::CompCSOnCompletion ; 1.77712 ; 1.16839e-4 ; 0.00961856 ; 0.0609203 ; 0.0309529 ; 
org::eclipse::pde::internal::ui::editor::PDEDragAdapter ; 3.79861 ; 0.00847428 ; 0.0176183 ; 0.123344 ; 0.0490134 ; 
org::eclipse::pde::internal::core::TargetPlatformResetJob ; 7.93397 ; 0.0282886 ; 0.0469705 ; 0.274432 ; 0.130102 ; 
org::eclipse::pde::internal::ui::editor::feature::FeatureInputContext ; 10.1254 ; 0.0098297 ; 0.022639 ; 0.260074 ; 0.036103 ; 
org::eclipse::pde::internal::ui::tests::macro::XMLDefaultHandler ; 4.68802 ; 0.0123106 ; 0.0163329 ; 0.13759 ; 0.0373153 ; 
org::eclipse::pde::internal::ui::editor::text::PluginXMLTextHover ; 7.66405 ; 0.0469141 ; 0.0259251 ; 0.224176 ; 0.052152 ; 
org::eclipse::pde::internal::ui::search::ClassSearchParticipant ; 13.4531 ; 0.0627962 ; 0.0344321 ; 0.361356 ; 0.052727 ; 
org::eclipse::pde::internal::core::feature::IdentifiableObject ; 7.6651 ; 0.00326978 ; 0.0172304 ; 0.196109 ; 0.0313991 ; 
org::eclipse::pde::internal::ui::editor::text::PluginXMLConfiguration ; 8.70673 ; 0.016626 ; 0.0278744 ; 0.250397 ; 0.0525197 ; 
org::eclipse::pde::internal::core::plugin::AbbreviatedFragmentModel ; 1.77712 ; 6.6209e-4 ; 0.00961856 ; 0.0609203 ; 0.0309529 ; 
org::eclipse::pde::internal::ui::wizards::extension::NewExtensionPointWizard ; 7.72196 ; 0.00415882 ; 0.0177746 ; 0.198359 ; 0.0343746 ; 
org::eclipse::pde::internal::ui::tests::macro::MacroInstruction ; 1.77712 ; 0.00280414 ; 0.00961856 ; 0.0609203 ; 0.0309529 ; 
org::eclipse::pde::internal::core::plugin::WorkspacePluginModelBase ; 15.3538 ; 0.0200703 ; 0.0382883 ; 0.406026 ; 0.0676763 ; 
org::eclipse::pde::internal::ui::wizards::plugin::NewFragmentProjectWizard ; 11.5519 ; 0.012874 ; 0.0257375 ; 0.295297 ; 0.0444112 ; 
org::eclipse::pde::internal::ui::editor::FormEntryAdapter ; 8.04434 ; 0.00814252 ; 0.0180291 ; 0.205054 ; 0.0343696 ; 
org::eclipse::pde::internal::ui::editor::plugin::PluginInputContext ; 11.3948 ; 0.0106076 ; 0.0256043 ; 0.292328 ; 0.0433734 ; 
org::eclipse::pde::internal::ui::correction::AppendSeperatorBuildEntryResolution ; 3.18664 ; 0.00254719 ; 0.0122967 ; 0.0957854 ; 0.0341758 ; 
org::eclipse::pde::internal::core::target::EnvironmentInfo ; 3.19695 ; 0.00236799 ; 0.0118187 ; 0.0949903 ; 0.0312002 ; 
org::eclipse::pde::internal::core::plugin::PluginObject ; 21.2841 ; 0.0421467 ; 0.0474154 ; 0.550266 ; 0.0594687 ; 
org::eclipse::pde::internal::ui::util::AbstractOverlayIcon ; 6.41569 ; 0.00279004 ; 0.0163241 ; 0.169334 ; 0.0343568 ; 
org::eclipse::pde::internal::ui::tests::macro::ExpansionCommand ; 4.68802 ; 0.00638537 ; 0.0163329 ; 0.13759 ; 0.0373153 ; 
org::eclipse::pde::internal::ui::editor::product::IntroSection ; 21.9232 ; 0.123119 ; 0.0543863 ; 0.584304 ; 0.0779874 ; 
org::eclipse::pde::internal::ui::wizards::exports::ProductConfigurationSection ; 7.57679 ; 0.0796111 ; 0.0332838 ; 0.232433 ; 0.100621 ; 
org::eclipse::pde::internal::core::BinaryRepositoryProvider ; 16.9512 ; 0.0184052 ; 0.037431 ; 0.43579 ; 0.0512815 ; 
org::eclipse::pde::internal::core::util::PatternConstructor ; 4.83769 ; 0.00608071 ; 0.0132199 ; 0.129769 ; 0.0310415 ; 
org::eclipse::pde::internal::ui::editor::plugin::ManifestHyperlinkDetector ; 6.85931 ; 0.0551981 ; 0.0233313 ; 0.200392 ; 0.0496622 ; 
org::eclipse::pde::internal::ui::views::plugins::PluginsView ; 12.2608 ; 0.163597 ; 0.0402415 ; 0.355605 ; 0.076696 ; 
org::eclipse::pde::internal::ui::tests::macro::ModifyCommand ; 6.01575 ; 0.00750328 ; 0.0177997 ; 0.167057 ; 0.0373325 ; 
org::eclipse::pde::internal::ui::nls::GetNonExternalizedStringsAction ; 7.20141 ; 0.0251372 ; 0.020533 ; 0.197819 ; 0.04215 ; 
org::eclipse::pde::internal::ui::wizards::tools::OrganizeManifestsWizard ; 7.38898 ; 0.0110074 ; 0.0272732 ; 0.219524 ; 0.0697153 ; 
org::eclipse::pde::internal::ui::editor::cheatsheet::comp::CompCSEditor ; 7.48725 ; 0.0180878 ; 0.0263439 ; 0.221986 ; 0.0542926 ; 
org::eclipse::pde::internal::ui::templates::osgi::OSGiSimpleLogServiceTemplate ; 1.56044 ; 0.00681741 ; 0.00803114 ; 0.0525856 ; 0.0247077 ; 
org::eclipse::pde::internal::ui::editor::toc::TocInputContext ; 4.33338 ; 0.036912 ; 0.0185353 ; 0.13686 ; 0.0475072 ; 
org::eclipse::pde::internal::ui::editor::feature::SynchronizeVersionsWizard ; 7.72196 ; 0.00403033 ; 0.0177746 ; 0.198359 ; 0.0343746 ; 
org::eclipse::pde::internal::core::text::DocumentElementNode ; 6.83452 ; 0.0309707 ; 0.0344104 ; 0.227843 ; 0.103915 ; 
org::eclipse::pde::internal::ui::templates::rcp::HelloRCPNewWizard ; 1.56044 ; 6.65113e-4 ; 0.00803114 ; 0.0525856 ; 0.0247077 ; 
org::eclipse::pde::internal::core::ClasspathHelper ; 21.0803 ; 0.186623 ; 0.0628759 ; 0.582136 ; 0.139766 ; 
org::eclipse::pde::ui::launcher::EclipseApplicationLaunchConfiguration ; 23.6268 ; 0.274109 ; 0.0760751 ; 0.665848 ; 0.164834 ; 
org::eclipse::pde::internal::ui::parts::SharedPartWithButtons ; 13.5695 ; 0.0339432 ; 0.0346818 ; 0.362785 ; 0.0583595 ; 
org::eclipse::pde::internal::ui::editor::text::AnnotationModelFactory ; 5.84059 ; 0.00131365 ; 0.0160157 ; 0.15795 ; 0.0344306 ; 
org::eclipse::pde::internal::ui::search::dependencies::DependencyExtentOperation ; 15.769 ; 0.0228038 ; 0.0326852 ; 0.398003 ; 0.0440925 ; 
org::eclipse::pde::internal::ui::wizards::toc::RegisterTocWizard ; 1.76682 ; 7.23311e-4 ; 0.0100966 ; 0.0617154 ; 0.0339284 ; 
org::eclipse::ui::internal::views::log::LogViewLabelProvider ; 6.62605 ; 0.0664936 ; 0.0595443 ; 0.273093 ; 0.16223 ; 
org::eclipse::pde::core::plugin::ModelEntry ; 6.40904 ; 0.0218543 ; 0.0262141 ; 0.197824 ; 0.0674566 ; 
org::eclipse::pde::internal::ui::search::dialogs::PluginArtifactSearchHandler ; 2.79724 ; 0.0081651 ; 0.0167473 ; 0.0993054 ; 0.0581063 ; 
org::eclipse::pde::internal::core::TargetWeaver ; 2.57507 ; 0.14763 ; 0.0473877 ; 0.154779 ; 0.145018 ; 
org::eclipse::pde::internal::ui::parts::PDESourceViewer ; 1.76682 ; 0.00182075 ; 0.0100966 ; 0.0617154 ; 0.0339284 ; 
org::eclipse::pde::internal::ui::editor::plugin::ExtensionPointDetails ; 20.8861 ; 0.0775691 ; 0.0568496 ; 0.558893 ; 0.114071 ; 
org::eclipse::pde::internal::ui::templates::ide::HelloWorldCmdNewWizard ; 1.56044 ; 6.65113e-4 ; 0.00803114 ; 0.0525856 ; 0.0247077 ; 
org::eclipse::pde::internal::ui::editor::plugin::LoopDialog ; 12.9005 ; 0.0502216 ; 0.0630367 ; 0.400366 ; 0.180073 ; 
org::eclipse::pde::internal::ui::editor::plugin::MissingResourcePage ; 2.8819 ; 0.0032556 ; 0.0118826 ; 0.0886869 ; 0.0341681 ; 
org::eclipse::pde::internal::ui::editor::cheatsheet::simple::actions::SimpleCSRemoveSubStepAction ; 3.88096 ; 0.0193376 ; 0.0141637 ; 0.115222 ; 0.0352223 ; 
org::eclipse::pde::internal::ui::wizards::exports::BaseExportWizardPage ; 25.1599 ; 0.369512 ; 0.0475058 ; 0.623979 ; 0.0465193 ; 
org::eclipse::pde::internal::ui::editor::site::CategoryDetailsSection ; 11.7472 ; 0.0265659 ; 0.0271614 ; 0.304492 ; 0.0432682 ; 
org::eclipse::pde::internal::ui::wizards::imports::FeatureImportOperation ; 17.6967 ; 0.0449949 ; 0.038232 ; 0.452861 ; 0.04899 ; 
org::eclipse::pde::internal::ui::editor::schema::DocSection ; 17.6161 ; 0.0633596 ; 0.0497929 ; 0.478782 ; 0.103828 ; 
org::eclipse::pde::internal::ui::editor::OpenManifestAction ; 10.3507 ; 0.0159993 ; 0.0309332 ; 0.291224 ; 0.0552006 ; 
org::eclipse::pde::internal::core::plugin::IdentifiablePluginObject ; 12.0774 ; 0.0309584 ; 0.0328115 ; 0.329447 ; 0.0550302 ; 
org::eclipse::pde::internal::ui::editor::feature::URLSection ; 5.52957 ; 0.0660646 ; 0.014162 ; 0.144814 ; 0.0339688 ; 
org::eclipse::pde::internal::ui::search::dependencies::AddNewDependenciesOperation ; 10.135 ; 0.0414506 ; 0.0276096 ; 0.277599 ; 0.0436375 ; 
org::eclipse::pde::internal::ui::editor::cheatsheet::simple::actions::SimpleCSRemoveStepAction ; 3.18172 ; 0.0114499 ; 0.0128443 ; 0.0976115 ; 0.0348366 ; 
org::eclipse::pde::internal::ui::search::dependencies::CalculateUsesOperation ; 4.80854 ; 0.00427487 ; 0.0177362 ; 0.144244 ; 0.0403242 ; 
org::eclipse::pde::internal::ui::launcher::OSGiMigrationDelegate ; 3.22666 ; 0.00917235 ; 0.0142055 ; 0.1026 ; 0.0385521 ; 
org::eclipse::pde::internal::ui::editor::ctxhelp::details::CtxHelpCommandDetails ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::ShowErrorInStackTraceConsoleAction ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::AbstractFoldingStructureProvider ; 5.51129 ; 0.0783366 ; 0.0164957 ; 0.153718 ; 0.0351456 ; 
org::eclipse::pde::internal::ui::wizards::WizardElement ; 7.72707 ; 0.0039873 ; 0.0182666 ; 0.200465 ; 0.0345265 ; 
org::eclipse::pde::internal::ui::editor::text::ArgumentRule ; 1.76682 ; 2.74359e-4 ; 0.0100966 ; 0.0617154 ; 0.0339284 ; 
org::eclipse::pde::internal::ui::correction::RemoveLazyLoadingDirectiveResolution ; 1.76682 ; 3.49185e-4 ; 0.0100966 ; 0.0617154 ; 0.0339284 ; 
org::eclipse::pde::internal::ui::views::dependencies::HistoryListDialog ; 7.696 ; 0.00493297 ; 0.0241109 ; 0.219763 ; 0.0446766 ; 
org::eclipse::pde::internal::ui::tests::macro::RecordAction ; 4.68802 ; 0.00460385 ; 0.0163329 ; 0.13759 ; 0.0373153 ; 
org::eclipse::pde::internal::ui::tests::macro::CommandTarget ; 4.68802 ; 0.0046428 ; 0.0163329 ; 0.13759 ; 0.0373153 ; 
org::eclipse::pde::internal::ui::search::PreviewReferenceAction ; 6.41569 ; 0.00371068 ; 0.0163241 ; 0.169334 ; 0.0343568 ; 
org::eclipse::pde::internal::ui::editor::target::ContentPage ; 6.21176 ; 0.00809812 ; 0.0238409 ; 0.189499 ; 0.0536155 ; 
org::eclipse::pde::internal::ui::wizards::extension::BaseExtensionPointMainPage ; 25.4544 ; 0.260607 ; 0.0626625 ; 0.663793 ; 0.113747 ; 
org::eclipse::pde::internal::ui::wizards::exports::JNLPTab ; 5.93615 ; 0.0366829 ; 0.0162593 ; 0.160634 ; 0.0344716 ; 
org::eclipse::pde::internal::core::plugin::WorkspaceExtensionsModel ; 13.5775 ; 0.0187758 ; 0.0311606 ; 0.35167 ; 0.0483466 ; 
org::eclipse::pde::internal::ui::editor::text::XMLPartitionScanner ; 7.91219 ; 0.00353889 ; 0.018332 ; 0.204045 ; 0.0344528 ; 
org::eclipse::pde::internal::ui::nls::ModelChangeFile ; 5.82082 ; 0.00710629 ; 0.0158238 ; 0.156835 ; 0.0343625 ; 
org::eclipse::pde::internal::core::builders::FragmentErrorReporter ; 3.19695 ; 0.00109674 ; 0.0118187 ; 0.0949903 ; 0.0312002 ; 
org::eclipse::pde::internal::ui::correction::UpdateClasspathResolution ; 5.17653 ; 0.00595518 ; 0.0165867 ; 0.148103 ; 0.0332087 ; 
org::eclipse::pde::internal::ui::editor::plugin::DependencyAnalysisSection ; 20.3477 ; 0.051409 ; 0.0420564 ; 0.515244 ; 0.0498127 ; 
org::eclipse::pde::internal::core::AbstractModel ; 16.8267 ; 0.0600861 ; 0.0387867 ; 0.438454 ; 0.0532943 ; 
org::eclipse::pde::internal::ui::editor::context::ManifestDocumentSetupParticipant ; 6.44121 ; 0.00723742 ; 0.0169367 ; 0.172314 ; 0.034547 ; 
org::eclipse::pde::internal::core::PDEState ; 38.2013 ; 0.532839 ; 0.0947053 ; 1.01253 ; 0.152349 ; 
org::eclipse::pde::internal::ui::editor::plugin::BlankQuery ; 3.82133 ; 0.00219679 ; 0.0132583 ; 0.110934 ; 0.0342712 ; 
org::eclipse::pde::internal::ui::editor::cheatsheet::simple::SimpleCSMasterTreeSection ; 17.1691 ; 0.23486 ; 0.0513953 ; 0.48637 ; 0.0792696 ; 
org::eclipse::pde::internal::ui::correction::UpdateActivationResolution ; 1.76682 ; 0.00182075 ; 0.0100966 ; 0.0617154 ; 0.0339284 ; 
org::eclipse::pde::internal::core::P2Utils ; 10.3631 ; 0.464042 ; 0.162985 ; 4.37129 ; 0.404081 ; 
org::eclipse::pde::internal::core::feature::FeatureObject ; 14.0049 ; 0.017553 ; 0.0337458 ; 0.367681 ; 0.0538737 ; 
org::eclipse::pde::internal::core::schema::StorageSchemaDescriptor ; 6.42599 ; 0.00458586 ; 0.0158461 ; 0.168539 ; 0.0313813 ; 
org::eclipse::pde::internal::ui::editor::product::FeatureSection ; 19.6259 ; 0.190629 ; 0.0397183 ; 0.494429 ; 0.0454563 ; 
org::eclipse::pde::internal::ui::editor::PDEHyperlinkDetector ; 4.00609 ; 0.00439492 ; 0.021282 ; 0.135862 ; 0.0672337 ; 
org::eclipse::pde::internal::core::cheatsheet::comp::CompCSParam ; 6.12275 ; 0.00579066 ; 0.020705 ; 0.179163 ; 0.04143 ; 
org::eclipse::pde::internal::ui::editor::MultiSourceEditor ; 9.46033 ; 0.00835223 ; 0.0199558 ; 0.238005 ; 0.0344704 ; 
org::eclipse::pde::internal::ui::wizards::provisioner::update::UpdateSiteProvisionerWizard ; 4.77474 ; 0.0309155 ; 0.0178482 ; 0.143885 ; 0.0409946 ; 
org::eclipse::pde::internal::ui::editor::context::InputContext ; 22.5908 ; 0.100048 ; 0.0485959 ; 0.577493 ; 0.0625091 ; 
org::eclipse::pde::internal::ui::editor::ctxhelp::details::CtxHelpDescriptionDetails ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::cheatsheet::simple::SimpleCSDescription ; 4.41258 ; 0.0146691 ; 0.0185832 ; 0.138856 ; 0.0463837 ; 
org::eclipse::pde::internal::ui::commands::CommandComposerDialog ; 12.6552 ; 0.0704934 ; 0.0494605 ; 0.381441 ; 0.118216 ; 
org::eclipse::pde::internal::ui::editor::ctxhelp::CtxHelpInputContextManager ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::schema::NewReferenceAction ; 8.62632 ; 0.0111728 ; 0.0193103 ; 0.220689 ; 0.0345061 ; 
org::eclipse::pde::internal::core::builders::PDEBuilderHelper ; 3.00184 ; 0.0124609 ; 0.0144217 ; 0.0987309 ; 0.0415261 ; 
org::eclipse::pde::internal::ui::build::FeatureExportJob ; 16.4861 ; 0.18421 ; 0.0368685 ; 0.426508 ; 0.0481895 ; 
org::eclipse::pde::internal::ui::editor::site::DescriptionSection ; 15.5993 ; 0.0942299 ; 0.0644457 ; 0.460971 ; 0.132967 ; 
org::eclipse::pde::internal::ui::editor::site::SiteEditorContributor ; 5.61911 ; 0.00277289 ; 0.00791609 ; 0.131568 ; 7.71417e-4 ; 
org::eclipse::pde::internal::ui::preferences::CompilersPreferencePage ; 15.7601 ; 0.0808176 ; 0.0419628 ; 0.420319 ; 0.0881056 ; 
org::eclipse::pde::internal::ui::editor::schema::AbstractSchemaDetails ; 15.0607 ; 0.0872602 ; 0.0369317 ; 0.40016 ; 0.0519749 ; 
org::eclipse::pde::internal::ui::wizards::exports::AbstractExportWizardPage ; 4.43166 ; 0.00678225 ; 0.0140646 ; 0.125048 ; 0.0342961 ; 
org::eclipse::pde::internal::ui::wizards::PluginSelectionDialog ; 16.6715 ; 0.0666542 ; 0.0507709 ; 0.460028 ; 0.113029 ; 
org::eclipse::pde::internal::ui::editor::plugin::PluginFoldingStructureProvider ; 5.47181 ; 0.068983 ; 0.0187925 ; 0.159603 ; 0.0434048 ; 
org::eclipse::pde::internal::ui::templates::ide::HelloWorldTemplate ; 1.56044 ; 0.00881275 ; 0.00803114 ; 0.0525856 ; 0.0247077 ; 
org::eclipse::pde::internal::core::product::IntroInfo ; 3.19311 ; 0.00111465 ; 0.0115453 ; 0.0938707 ; 0.0310536 ; 
org::eclipse::pde::internal::ui::templates::PDETemplateSection ; 8.51529 ; 0.0134104 ; 0.0252703 ; 0.240457 ; 0.0393265 ; 
org::eclipse::pde::internal::ui::editor::text::ChangeAwareSourceViewerConfiguration ; 12.2306 ; 0.0636154 ; 0.0373907 ; 0.341364 ; 0.0856906 ; 
org::eclipse::pde::internal::core::ant::ExportBuildListener ; 3.19695 ; 4.34651e-4 ; 0.0118187 ; 0.0949903 ; 0.0312002 ; 
org::eclipse::ui::internal::views::log::Activator ; 2.99178 ; 0.00142169 ; 0.0147972 ; 0.0994126 ; 0.0438154 ; 
org::eclipse::pde::internal::core::text::cheatsheet::simple::SimpleCSCommand ; 5.74856 ; 0.0385455 ; 0.0236199 ; 0.179606 ; 0.0567925 ; 
org::eclipse::pde::ui::templates::NewPluginTemplateWizard ; 5.98276 ; 0.00231681 ; 0.0158814 ; 0.159804 ; 0.0344317 ; 
org::eclipse::pde::internal::ui::editor::toc::TocContentProvider ; 4.33338 ; 0.0183949 ; 0.0185353 ; 0.13686 ; 0.0475072 ; 
org::eclipse::pde::internal::ui::editor::target::OpenTargetProfileAction ; 2.80367 ; 0.00183331 ; 0.0118505 ; 0.0871299 ; 0.0342397 ; 
org::eclipse::pde::internal::runtime::spy::sections::ActivePartSection ; 5.82803 ; 0.0377449 ; 0.0339965 ; 0.203738 ; 0.111609 ; 
