classname ; cbo ; dit ; fanIn ; fanOut ; lcom ; noc ; numberOfAttributes ; numberOfAttributesInherited ; numberOfLinesOfCode ; numberOfMethods ; numberOfMethodsInherited ; numberOfPrivateAttributes ; numberOfPrivateMethods ; numberOfPublicAttributes ; numberOfPublicMethods ; rfc ; wmc ; bugs ; nonTrivialBugs ; majorBugs ; criticalBugs ; highPriorityBugs ; 
org::eclipse::pde::internal::core::target::WorkspaceTargetModel ; 8 ; 5 ; 2 ; 6 ; 66 ; 0 ; 4 ; 1 ; 83.0 ; 12.0 ; 78 ; 4 ; 0 ; 0.0 ; 12 ; 41.0 ; 17.0 ; 2 ; 0 ; 1 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::launcher::LaunchConfigurationListener ; 4 ; 1 ; 1 ; 3 ; 6 ; 0 ; 0 ; 0 ; 17.0 ; 4.0 ; 6 ; 0 ; 0 ; 0.0 ; 4 ; 10.0 ; 6.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::validation::AbstractControlValidator ; 6 ; 1 ; 4 ; 2 ; 136 ; 1 ; 7 ; 0 ; 99.0 ; 17.0 ; 19 ; 6 ; 0 ; 0.0 ; 15 ; 32.0 ; 26.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::build::BuildEditorContributor ; 0 ; 3 ; 0 ; 0 ; 6 ; 0 ; 0 ; 3 ; 12.0 ; 4.0 ; 33 ; 0 ; 0 ; 0.0 ; 3 ; 4.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::preferences::SourceCodeLocationsPreferenceNode ; 0 ; 2 ; 0 ; 0 ; 1 ; 0 ; 0 ; 1 ; 3.0 ; 2.0 ; 18 ; 0 ; 0 ; 0.0 ; 1 ; 2.0 ; 1.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::plugin::ExtensionElementDetails ; 19 ; 4 ; 1 ; 18 ; 153 ; 0 ; 4 ; 0 ; 199.0 ; 18.0 ; 16 ; 4 ; 6 ; 0.0 ; 12 ; 110.0 ; 52.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::plugin::ExecutionEnvironmentSection ; 27 ; 5 ; 1 ; 26 ; 595 ; 0 ; 3 ; 2 ; 501.0 ; 35.0 ; 72 ; 3 ; 16 ; 0.0 ; 10 ; 207.0 ; 113.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::samples::ProjectNamesPage ; 3 ; 1 ; 1 ; 3 ; 21 ; 0 ; 2 ; 0 ; 115.0 ; 7.0 ; 0 ; 2 ; 3 ; 0.0 ; 4 ; 39.0 ; 22.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::search::PluginSearchQuery ; 8 ; 1 ; 4 ; 4 ; 15 ; 0 ; 2 ; 0 ; 33.0 ; 6.0 ; 6 ; 2 ; 0 ; 0.0 ; 6 ; 13.0 ; 8.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::target::TargetOutlinePage ; 9 ; 3 ; 1 ; 8 ; 6 ; 0 ; 2 ; 4 ; 50.0 ; 4.0 ; 21 ; 2 ; 0 ; 0.0 ; 3 ; 21.0 ; 17.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::tools::UpdateBuildpathWizard ; 5 ; 1 ; 1 ; 4 ; 6 ; 0 ; 4 ; 0 ; 33.0 ; 4.0 ; 0 ; 4 ; 1 ; 0.0 ; 3 ; 17.0 ; 6.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::WizardTreeSelectionPage ; 9 ; 2 ; 1 ; 8 ; 36 ; 1 ; 4 ; 0 ; 123.0 ; 9.0 ; 6 ; 3 ; 2 ; 0.0 ; 5 ; 43.0 ; 14.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::correction::ResolutionGenerator ; 31 ; 1 ; 1 ; 30 ; 15 ; 0 ; 1 ; 0 ; 118.0 ; 6.0 ; 6 ; 1 ; 4 ; 0.0 ; 2 ; 69.0 ; 47.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::cheatsheet::simple::SimpleCSEditorContributor ; 6 ; 3 ; 2 ; 4 ; 10 ; 0 ; 1 ; 3 ; 27.0 ; 5.0 ; 33 ; 1 ; 0 ; 0.0 ; 4 ; 15.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::correction::RenameProvidePackageResolution ; 2 ; 3 ; 1 ; 1 ; 6 ; 0 ; 0 ; 5 ; 12.0 ; 4.0 ; 14 ; 0 ; 0 ; 0.0 ; 3 ; 6.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::feature::FeatureURL ; 10 ; 3 ; 2 ; 8 ; 28 ; 0 ; 3 ; 6 ; 78.0 ; 8.0 ; 56 ; 3 ; 0 ; 0.0 ; 7 ; 45.0 ; 22.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::search::OpenPluginSearchPageAction ; 1 ; 1 ; 0 ; 1 ; 10 ; 0 ; 2 ; 0 ; 21.0 ; 5.0 ; 6 ; 2 ; 0 ; 0.0 ; 4 ; 10.0 ; 9.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::site::AbstractSiteModel ; 9 ; 4 ; 4 ; 5 ; 55 ; 2 ; 4 ; 1 ; 64.0 ; 11.0 ; 65 ; 3 ; 1 ; 0.0 ; 10 ; 32.0 ; 19.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::contentassist::VirtualSchemaObject ; 6 ; 2 ; 2 ; 4 ; 55 ; 0 ; 3 ; 2 ; 58.0 ; 11.0 ; 12 ; 3 ; 1 ; 0.0 ; 10 ; 22.0 ; 16.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::plugin::ResourceAttributeValue ; 1 ; 1 ; 1 ; 0 ; 6 ; 1 ; 2 ; 0 ; 13.0 ; 4.0 ; 6 ; 2 ; 0 ; 0.0 ; 4 ; 5.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::ui::templates::ComboChoiceOption ; 6 ; 4 ; 1 ; 5 ; 15 ; 0 ; 2 ; 1 ; 69.0 ; 6.0 ; 34 ; 2 ; 0 ; 0.0 ; 2 ; 23.0 ; 16.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::extension::NewExtensionPointMainPage ; 10 ; 2 ; 1 ; 9 ; 28 ; 0 ; 2 ; 12 ; 79.0 ; 8.0 ; 14 ; 2 ; 0 ; 0.0 ; 4 ; 36.0 ; 21.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::feature::FeatureIncludesPage ; 5 ; 2 ; 1 ; 4 ; 3 ; 0 ; 4 ; 0 ; 45.0 ; 3.0 ; 28 ; 3 ; 0 ; 0.0 ; 1 ; 16.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::toc::details::HelpEditorFilter ; 4 ; 1 ; 3 ; 1 ; 1 ; 0 ; 0 ; 0 ; 25.0 ; 2.0 ; 0 ; 0 ; 0 ; 0.0 ; 2 ; 7.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::tools::ConvertProjectsAction ; 4 ; 1 ; 0 ; 4 ; 10 ; 0 ; 1 ; 0 ; 58.0 ; 5.0 ; 6 ; 1 ; 1 ; 0.0 ; 4 ; 32.0 ; 13.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::elements::ListContentProvider ; 3 ; 2 ; 2 ; 1 ; 1 ; 1 ; 0 ; 0 ; 9.0 ; 2.0 ; 9 ; 0 ; 0 ; 0.0 ; 2 ; 3.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::plugin::PluginNode ; 2 ; 5 ; 0 ; 2 ; 10 ; 0 ; 1 ; 28 ; 15.0 ; 5.0 ; 247 ; 1 ; 0 ; 0.0 ; 4 ; 10.0 ; 6.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::parts::FormBrowser ; 2 ; 1 ; 2 ; 0 ; 6 ; 0 ; 5 ; 0 ; 44.0 ; 4.0 ; 6 ; 0 ; 0 ; 5.0 ; 4 ; 10.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::target::TargetDefinitionFromPlatformOperation ; 17 ; 2 ; 1 ; 16 ; 36 ; 0 ; 0 ; 0 ; 103.0 ; 9.0 ; 4 ; 0 ; 0 ; 0.0 ; 1 ; 74.0 ; 22.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::text::PDEQuickAssistAssistant ; 4 ; 1 ; 3 ; 1 ; 1 ; 0 ; 3 ; 0 ; 16.0 ; 2.0 ; 0 ; 3 ; 0 ; 0.0 ; 2 ; 6.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::cheatsheet::simple::SimpleCSInputContext ; 8 ; 4 ; 1 ; 7 ; 15 ; 0 ; 1 ; 3 ; 60.0 ; 6.0 ; 51 ; 0 ; 0 ; 0.0 ; 3 ; 30.0 ; 11.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::correction::ExternalizeStringsResolution ; 3 ; 2 ; 1 ; 2 ; 10 ; 0 ; 0 ; 5 ; 22.0 ; 5.0 ; 12 ; 0 ; 0 ; 0.0 ; 4 ; 8.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::cheatsheet::simple::SimpleCSAction ; 4 ; 7 ; 1 ; 3 ; 66 ; 0 ; 2 ; 158 ; 59.0 ; 12.0 ; 523 ; 2 ; 0 ; 0.0 ; 12 ; 30.0 ; 18.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::toc::NewTocFileWizard ; 4 ; 2 ; 1 ; 3 ; 21 ; 0 ; 2 ; 1 ; 34.0 ; 7.0 ; 4 ; 2 ; 1 ; 0.0 ; 5 ; 19.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::plugin::ImportPackageSection ; 41 ; 5 ; 2 ; 40 ; 561 ; 0 ; 9 ; 2 ; 564.0 ; 34.0 ; 73 ; 9 ; 21 ; 0.0 ; 5 ; 289.0 ; 148.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::toc::TocFileValidator ; 3 ; 1 ; 1 ; 2 ; 6 ; 0 ; 1 ; 0 ; 34.0 ; 4.0 ; 6 ; 0 ; 2 ; 1.0 ; 2 ; 17.0 ; 8.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::provisioner::update::UpdateSiteProvisionerPage ; 5 ; 1 ; 1 ; 4 ; 28 ; 0 ; 5 ; 0 ; 136.0 ; 8.0 ; 0 ; 5 ; 0 ; 0.0 ; 2 ; 44.0 ; 14.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::toc::TocDropAdapter ; 5 ; 1 ; 1 ; 5 ; 66 ; 0 ; 2 ; 0 ; 114.0 ; 12.0 ; 0 ; 1 ; 2 ; 0.0 ; 9 ; 35.0 ; 30.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::templates::ide::DecoratorTemplate ; 17 ; 5 ; 0 ; 17 ; 136 ; 0 ; 9 ; 13 ; 177.0 ; 17.0 ; 80 ; 5 ; 2 ; 0.0 ; 10 ; 81.0 ; 32.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::runtime::OverlayIcon ; 0 ; 1 ; 0 ; 0 ; 21 ; 0 ; 5 ; 0 ; 80.0 ; 7.0 ; 0 ; 3 ; 0 ; 0.0 ; 1 ; 21.0 ; 29.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::bundle::RequireBundleObject ; 14 ; 3 ; 7 ; 7 ; 36 ; 0 ; 1 ; 4 ; 91.0 ; 9.0 ; 44 ; 1 ; 0 ; 0.0 ; 9 ; 57.0 ; 24.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::target::LocationsSection ; 21 ; 5 ; 1 ; 20 ; 210 ; 0 ; 1 ; 2 ; 208.0 ; 21.0 ; 72 ; 1 ; 5 ; 0.0 ; 5 ; 118.0 ; 47.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::search::dependencies::CalculateUsesAction ; 2 ; 1 ; 1 ; 1 ; 6 ; 0 ; 2 ; 0 ; 41.0 ; 4.0 ; 0 ; 2 ; 0 ; 0.0 ; 2 ; 8.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::target::TargetDefinitionSection ; 15 ; 3 ; 1 ; 14 ; 120 ; 0 ; 7 ; 0 ; 191.0 ; 16.0 ; 21 ; 7 ; 7 ; 0.0 ; 7 ; 89.0 ; 24.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::cheatsheet::comp::CompCSInputContext ; 9 ; 3 ; 1 ; 8 ; 15 ; 0 ; 1 ; 1 ; 53.0 ; 6.0 ; 41 ; 0 ; 0 ; 0.0 ; 2 ; 26.0 ; 11.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::toc::TocTreeSection ; 37 ; 5 ; 6 ; 34 ; 1225 ; 0 ; 19 ; 2 ; 828.0 ; 50.0 ; 70 ; 19 ; 28 ; 0.0 ; 14 ; 341.0 ; 178.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::refactoring::RefactoringPluginInfo ; 5 ; 2 ; 3 ; 2 ; 10 ; 0 ; 1 ; 1 ; 19.0 ; 5.0 ; 15 ; 1 ; 0 ; 0.0 ; 5 ; 10.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::util::IdUtil ; 25 ; 1 ; 17 ; 8 ; 28 ; 0 ; 0 ; 0 ; 85.0 ; 8.0 ; 6 ; 0 ; 0 ; 0.0 ; 8 ; 45.0 ; 57.0 ; 3 ; 0 ; 2 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::feature::PluginDetailsSection ; 12 ; 3 ; 0 ; 12 ; 91 ; 0 ; 7 ; 0 ; 173.0 ; 14.0 ; 21 ; 6 ; 2 ; 0.0 ; 11 ; 68.0 ; 26.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::tests::macro::ToggleStructuredCommand ; 5 ; 3 ; 2 ; 3 ; 10 ; 2 ; 1 ; 1 ; 19.0 ; 5.0 ; 30 ; 0 ; 0 ; 0.0 ; 3 ; 9.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::target::LocationInfo ; 4 ; 3 ; 1 ; 3 ; 21 ; 0 ; 3 ; 1 ; 36.0 ; 7.0 ; 34 ; 3 ; 0 ; 0.0 ; 7 ; 20.0 ; 12.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::nls::ExternalizeStringsWizard ; 2 ; 1 ; 1 ; 1 ; 1 ; 0 ; 2 ; 0 ; 12.0 ; 2.0 ; 0 ; 2 ; 0 ; 0.0 ; 1 ; 5.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::templates::osgi::OSGiSimpleLogServiceNewWizard ; 2 ; 6 ; 0 ; 2 ; 3 ; 0 ; 0 ; 0 ; 12.0 ; 3.0 ; 20 ; 0 ; 0 ; 0.0 ; 3 ; 6.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::cheatsheet::simple::SimpleCSItem ; 3 ; 6 ; 1 ; 2 ; 465 ; 0 ; 1 ; 206 ; 97.0 ; 31.0 ; 602 ; 1 ; 0 ; 0.0 ; 31 ; 62.0 ; 31.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::cheatsheet::simple::details::SimpleCSSubItemDetails ; 9 ; 4 ; 1 ; 8 ; 28 ; 0 ; 5 ; 0 ; 123.0 ; 8.0 ; 32 ; 5 ; 0 ; 0.0 ; 8 ; 42.0 ; 12.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::builders::BuildErrorReporter ; 31 ; 2 ; 1 ; 30 ; 136 ; 0 ; 4 ; 3 ; 441.0 ; 17.0 ; 13 ; 4 ; 15 ; 0.0 ; 2 ; 214.0 ; 131.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::schema::SchemaAttribute ; 21 ; 3 ; 9 ; 12 ; 190 ; 0 ; 15 ; 21 ; 180.0 ; 20.0 ; 35 ; 9 ; 0 ; 0.0 ; 20 ; 101.0 ; 57.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::site::NewSiteProjectCreationOperation ; 11 ; 1 ; 2 ; 9 ; 28 ; 0 ; 4 ; 0 ; 390.0 ; 8.0 ; 0 ; 4 ; 6 ; 0.0 ; 1 ; 53.0 ; 16.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::ui::launcher::OSGiLaunchConfigurationDelegate ; 2 ; 1 ; 0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 15.0 ; 1.0 ; 0 ; 0 ; 0 ; 0.0 ; 1 ; 10.0 ; 3.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::cheatsheet::comp::CompCSModel ; 10 ; 4 ; 3 ; 7 ; 36 ; 1 ; 3 ; 1 ; 62.0 ; 9.0 ; 62 ; 3 ; 1 ; 0.0 ; 7 ; 30.0 ; 14.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::cheatsheet::simple::SimpleCSPerformWhen ; 3 ; 6 ; 1 ; 2 ; 36 ; 0 ; 1 ; 110 ; 29.0 ; 9.0 ; 412 ; 1 ; 0 ; 0.0 ; 9 ; 17.0 ; 9.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::AbstractModelManager ; 8 ; 1 ; 7 ; 1 ; 10 ; 2 ; 1 ; 0 ; 21.0 ; 5.0 ; 6 ; 1 ; 0 ; 0.0 ; 4 ; 11.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::schema::SchemaInputContextManager ; 2 ; 2 ; 1 ; 1 ; 3 ; 0 ; 0 ; 0 ; 10.0 ; 3.0 ; 29 ; 0 ; 1 ; 0.0 ; 2 ; 6.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::schema::SchemaSpecSection ; 8 ; 3 ; 1 ; 7 ; 36 ; 0 ; 3 ; 0 ; 79.0 ; 9.0 ; 21 ; 3 ; 0 ; 0.0 ; 9 ; 44.0 ; 11.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::builders::XMLErrorReporter ; 25 ; 1 ; 10 ; 15 ; 406 ; 2 ; 16 ; 0 ; 260.0 ; 29.0 ; 30 ; 11 ; 9 ; 0.0 ; 17 ; 136.0 ; 66.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::product::ProductModelFactory ; 12 ; 1 ; 1 ; 11 ; 66 ; 0 ; 1 ; 0 ; 36.0 ; 12.0 ; 17 ; 1 ; 0 ; 0.0 ; 12 ; 23.0 ; 12.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::actions::PDEActionConstants ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0.0 ; 0.0 ; 6 ; 0 ; 0 ; 0.0 ; 0 ; 0.0 ; 0.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::plugin::NewElementAction ; 9 ; 1 ; 1 ; 8 ; 3 ; 0 ; 3 ; 0 ; 27.0 ; 3.0 ; 0 ; 2 ; 1 ; 0.0 ; 2 ; 17.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::schema::SchemaSourcePage ; 6 ; 4 ; 1 ; 5 ; 45 ; 0 ; 0 ; 0 ; 39.0 ; 10.0 ; 70 ; 0 ; 0 ; 0.0 ; 7 ; 19.0 ; 10.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::text::PDEWordFinder ; 3 ; 1 ; 2 ; 1 ; 1 ; 0 ; 0 ; 0 ; 45.0 ; 2.0 ; 6 ; 0 ; 0 ; 0.0 ; 2 ; 10.0 ; 11.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::ctxhelp::CtxHelpEditor ; 16 ; 3 ; 0 ; 16 ; 300 ; 0 ; 0 ; 1 ; 186.0 ; 25.0 ; 72 ; 0 ; 5 ; 0.0 ; 11 ; 82.0 ; 49.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::nls::ExternalizeStringsLabelProvider ; 3 ; 1 ; 1 ; 2 ; 6 ; 0 ; 1 ; 0 ; 26.0 ; 4.0 ; 0 ; 1 ; 0 ; 0.0 ; 4 ; 11.0 ; 9.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::util::OverlayIcon ; 0 ; 2 ; 0 ; 0 ; 1 ; 0 ; 1 ; 2 ; 9.0 ; 2.0 ; 8 ; 1 ; 0 ; 0.0 ; 1 ; 4.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::parts::StatusInfo ; 0 ; 1 ; 0 ; 0 ; 136 ; 0 ; 2 ; 0 ; 59.0 ; 17.0 ; 6 ; 2 ; 0 ; 0.0 ; 17 ; 20.0 ; 17.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::RequiredPluginsClasspathContainer ; 18 ; 2 ; 1 ; 17 ; 190 ; 0 ; 4 ; 0 ; 343.0 ; 20.0 ; 12 ; 4 ; 12 ; 0.0 ; 5 ; 199.0 ; 108.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::tests::macro::WindowCommandTarget ; 3 ; 2 ; 2 ; 1 ; 3 ; 1 ; 0 ; 0 ; 10.0 ; 3.0 ; 11 ; 0 ; 0 ; 0.0 ; 2 ; 6.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::feature::URLDetailsSection ; 13 ; 3 ; 1 ; 12 ; 153 ; 0 ; 3 ; 0 ; 176.0 ; 18.0 ; 21 ; 3 ; 7 ; 0.0 ; 11 ; 84.0 ; 45.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::context::XMLInputContext ; 14 ; 3 ; 1 ; 13 ; 253 ; 7 ; 2 ; 1 ; 440.0 ; 23.0 ; 41 ; 0 ; 13 ; 0.0 ; 1 ; 245.0 ; 102.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::feature::CreateFeatureProjectOperation ; 10 ; 2 ; 3 ; 7 ; 1 ; 1 ; 1 ; 3 ; 16.0 ; 2.0 ; 7 ; 0 ; 0 ; 0.0 ; 1 ; 11.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::cheatsheet::simple::SimpleCSBlock ; 7 ; 2 ; 1 ; 6 ; 28 ; 0 ; 5 ; 0 ; 67.0 ; 8.0 ; 8 ; 5 ; 0 ; 0.0 ; 6 ; 18.0 ; 14.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::plugin::ExtensionAttributePointDectector ; 10 ; 1 ; 1 ; 9 ; 66 ; 0 ; 3 ; 0 ; 123.0 ; 12.0 ; 6 ; 3 ; 4 ; 0.0 ; 8 ; 39.0 ; 32.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::bundle::ExecutionEnvironment ; 4 ; 3 ; 3 ; 1 ; 3 ; 0 ; 1 ; 4 ; 9.0 ; 3.0 ; 44 ; 1 ; 0 ; 0.0 ; 3 ; 5.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::contentassist::TypeCompletionProposal ; 4 ; 1 ; 2 ; 2 ; 66 ; 0 ; 7 ; 0 ; 68.0 ; 12.0 ; 6 ; 1 ; 0 ; 0.0 ; 12 ; 22.0 ; 14.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::correction::RemoveImportPackageResolution ; 3 ; 3 ; 1 ; 2 ; 6 ; 0 ; 1 ; 5 ; 16.0 ; 4.0 ; 14 ; 1 ; 0 ; 0.0 ; 3 ; 9.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::util::TemplateFileGenerator ; 17 ; 1 ; 1 ; 16 ; 120 ; 0 ; 11 ; 0 ; 387.0 ; 16.0 ; 7 ; 6 ; 7 ; 0.0 ; 5 ; 187.0 ; 107.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::product::TextEditUtilities ; 5 ; 1 ; 0 ; 5 ; 21 ; 0 ; 0 ; 0 ; 82.0 ; 7.0 ; 6 ; 0 ; 5 ; 0.0 ; 2 ; 59.0 ; 20.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::commands::CommandCopyFilter ; 1 ; 1 ; 1 ; 0 ; 36 ; 0 ; 5 ; 0 ; 25.0 ; 9.0 ; 6 ; 1 ; 1 ; 0.0 ; 6 ; 19.0 ; 8.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::correction::UnsupportedSingletonDirectiveResolution ; 3 ; 3 ; 1 ; 2 ; 6 ; 0 ; 0 ; 5 ; 19.0 ; 4.0 ; 14 ; 0 ; 0 ; 0.0 ; 3 ; 7.0 ; 6.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
