classname ; cbo ; dit ; fanIn ; fanOut ; lcom ; noc ; numberOfAttributes ; numberOfAttributesInherited ; numberOfLinesOfCode ; numberOfMethods ; numberOfMethodsInherited ; numberOfPrivateAttributes ; numberOfPrivateMethods ; numberOfPublicAttributes ; numberOfPublicMethods ; rfc ; wmc ; bugs ; nonTrivialBugs ; majorBugs ; criticalBugs ; highPriorityBugs ; 
org::eclipse::jdt::internal::compiler::lookup::ProblemBinding ; 3 ; 2 ; 3 ; 0 ; 6 ; 0 ; 3 ; 28 ; 13.0 ; 4.0 ; 16 ; 1 ; 0 ; 2.0 ; 3 ; 4.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::CreateTypeHierarchyOperation ; 8 ; 2 ; 4 ; 4 ; 10 ; 0 ; 1 ; 18 ; 35.0 ; 5.0 ; 62 ; 0 ; 0 ; 0.0 ; 4 ; 15.0 ; 12.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::search::MethodReferenceMatch ; 1 ; 4 ; 1 ; 0 ; 6 ; 0 ; 3 ; 3 ; 13.0 ; 4.0 ; 38 ; 3 ; 0 ; 0.0 ; 4 ; 4.0 ; 4.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::eval::CodeSnippetQualifiedNameReference ; 19 ; 7 ; 1 ; 18 ; 78 ; 0 ; 2 ; 426 ; 551.0 ; 13.0 ; 124 ; 0 ; 0 ; 2.0 ; 13 ; 226.0 ; 140.0 ; 2 ; 0 ; 1 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::complete::CompletionJavadocParser ; 18 ; 3 ; 1 ; 17 ; 276 ; 0 ; 8 ; 135 ; 768.0 ; 24.0 ; 67 ; 0 ; 4 ; 6.0 ; 2 ; 169.0 ; 207.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::EmptyStatement ; 5 ; 3 ; 3 ; 2 ; 28 ; 0 ; 1 ; 95 ; 29.0 ; 8.0 ; 73 ; 1 ; 0 ; 0.0 ; 1 ; 18.0 ; 8.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::SimplePropertyDescriptor ; 4 ; 2 ; 2 ; 2 ; 3 ; 0 ; 2 ; 0 ; 14.0 ; 3.0 ; 15 ; 2 ; 0 ; 0.0 ; 2 ; 5.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::SourceRange ; 12 ; 1 ; 10 ; 2 ; 15 ; 0 ; 2 ; 0 ; 28.0 ; 6.0 ; 10 ; 0 ; 0 ; 0.0 ; 6 ; 12.0 ; 8.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::BinaryType ; 48 ; 7 ; 10 ; 43 ; 1540 ; 1 ; 5 ; 81 ; 698.0 ; 56.0 ; 263 ; 4 ; 0 ; 0.0 ; 51 ; 367.0 ; 177.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::search::TypeParameterDeclarationMatch ; 1 ; 2 ; 1 ; 0 ; 0 ; 0 ; 0 ; 2 ; 3.0 ; 1.0 ; 33 ; 0 ; 0 ; 0.0 ; 1 ; 1.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::LocalVariableTypeAttribute ; 3 ; 3 ; 1 ; 2 ; 3 ; 0 ; 3 ; 1 ; 21.0 ; 3.0 ; 31 ; 3 ; 0 ; 0.0 ; 3 ; 5.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::util::ByteCodeVisitorAdapter ; 0 ; 1 ; 0 ; 0 ; 20706 ; 0 ; 0 ; 0 ; 612.0 ; 204.0 ; 212 ; 0 ; 0 ; 0.0 ; 204 ; 204.0 ; 204.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::ThisReference ; 8 ; 5 ; 4 ; 4 ; 91 ; 3 ; 0 ; 384 ; 78.0 ; 14.0 ; 77 ; 0 ; 0 ; 0.0 ; 14 ; 29.0 ; 21.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::Compiler ; 24 ; 1 ; 6 ; 19 ; 120 ; 3 ; 17 ; 11 ; 407.0 ; 16.0 ; 9 ; 0 ; 0 ; 16.0 ; 9 ; 125.0 ; 73.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::flow::FlowContext ; 28 ; 1 ; 18 ; 11 ; 351 ; 4 ; 16 ; 125 ; 379.0 ; 27.0 ; 8 ; 0 ; 0 ; 5.0 ; 24 ; 92.0 ; 108.0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::complete::CompletionOnQualifiedNameReference ; 4 ; 7 ; 1 ; 3 ; 3 ; 0 ; 2 ; 397 ; 36.0 ; 3.0 ; 124 ; 0 ; 0 ; 2.0 ; 3 ; 20.0 ; 9.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::DeletePackageFragmentRootOperation ; 12 ; 2 ; 1 ; 11 ; 15 ; 0 ; 2 ; 18 ; 120.0 ; 6.0 ; 62 ; 0 ; 0 ; 2.0 ; 1 ; 49.0 ; 26.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::BreakStatement ; 9 ; 4 ; 0 ; 9 ; 6 ; 0 ; 0 ; 384 ; 72.0 ; 4.0 ; 41 ; 0 ; 0 ; 0.0 ; 4 ; 28.0 ; 16.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::formatter::FormatJavadocBlock ; 7 ; 2 ; 4 ; 4 ; 171 ; 0 ; 15 ; 119 ; 238.0 ; 19.0 ; 16 ; 1 ; 1 ; 5.0 ; 11 ; 62.0 ; 86.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::classfmt::FieldInfo ; 23 ; 2 ; 4 ; 20 ; 276 ; 1 ; 9 ; 3 ; 305.0 ; 24.0 ; 25 ; 0 ; 4 ; 0.0 ; 17 ; 135.0 ; 86.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::select::SelectionJavadoc ; 4 ; 3 ; 1 ; 3 ; 6 ; 0 ; 1 ; 388 ; 80.0 ; 4.0 ; 33 ; 0 ; 1 ; 1.0 ; 3 ; 11.0 ; 27.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::LineNumberAttribute ; 2 ; 3 ; 1 ; 1 ; 3 ; 0 ; 3 ; 1 ; 23.0 ; 3.0 ; 31 ; 3 ; 0 ; 0.0 ; 3 ; 5.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::PackageFragmentRootInfo ; 12 ; 3 ; 4 ; 9 ; 45 ; 1 ; 3 ; 3 ; 110.0 ; 10.0 ; 17 ; 0 ; 2 ; 0.0 ; 2 ; 37.0 ; 30.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::dom::rewrite::ASTRewriteFlattener ; 9 ; 2 ; 4 ; 5 ; 66 ; 1 ; 3 ; 0 ; 92.0 ; 12.0 ; 13 ; 1 ; 0 ; 0.0 ; 6 ; 61.0 ; 29.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::ForStatement ; 6 ; 3 ; 1 ; 5 ; 136 ; 0 ; 9 ; 95 ; 117.0 ; 17.0 ; 73 ; 5 ; 0 ; 0.0 ; 7 ; 61.0 ; 29.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::parser::diagnose::DiagnoseParser ; 13 ; 1 ; 0 ; 13 ; 351 ; 0 ; 45 ; 131 ; 2262.0 ; 27.0 ; 8 ; 40 ; 24 ; 5.0 ; 3 ; 368.0 ; 449.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::ASTNode ; 150 ; 1 ; 135 ; 18 ; 1830 ; 19 ; 102 ; 0 ; 657.0 ; 61.0 ; 8 ; 7 ; 1 ; 2.0 ; 26 ; 209.0 ; 206.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::InternalCompletionContext ; 2 ; 1 ; 1 ; 1 ; 45 ; 1 ; 11 ; 0 ; 48.0 ; 10.0 ; 8 ; 0 ; 0 ; 0.0 ; 0 ; 11.0 ; 12.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::IfStatement ; 11 ; 3 ; 0 ; 11 ; 15 ; 0 ; 6 ; 380 ; 192.0 ; 6.0 ; 38 ; 0 ; 0 ; 6.0 ; 6 ; 69.0 ; 45.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::CharacterLiteral ; 7 ; 3 ; 1 ; 6 ; 105 ; 0 ; 3 ; 95 ; 220.0 ; 15.0 ; 73 ; 2 ; 0 ; 0.0 ; 5 ; 85.0 ; 57.0 ; 1 ; 1 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::lookup::SignatureWrapper ; 4 ; 1 ; 3 ; 1 ; 10 ; 0 ; 4 ; 0 ; 47.0 ; 5.0 ; 8 ; 0 ; 0 ; 4.0 ; 5 ; 11.0 ; 17.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::DefaultErrorHandlingPolicies ; 13 ; 1 ; 12 ; 1 ; 6 ; 0 ; 0 ; 0 ; 40.0 ; 4.0 ; 8 ; 0 ; 0 ; 0.0 ; 4 ; 8.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::BasicSearchEngine ; 39 ; 1 ; 4 ; 36 ; 190 ; 0 ; 5 ; 0 ; 712.0 ; 20.0 ; 8 ; 4 ; 2 ; 1.0 ; 15 ; 211.0 ; 148.0 ; 1 ; 0 ; 1 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::batch::FileFinder ; 3 ; 1 ; 1 ; 2 ; 1 ; 0 ; 0 ; 0 ; 23.0 ; 2.0 ; 8 ; 0 ; 1 ; 0.0 ; 1 ; 16.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::formatter::comment::MultiCommentRegion ; 6 ; 2 ; 3 ; 4 ; 45 ; 1 ; 4 ; 58 ; 121.0 ; 10.0 ; 24 ; 4 ; 0 ; 0.0 ; 1 ; 51.0 ; 50.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::eval::CodeSnippetCompiler ; 2 ; 2 ; 1 ; 1 ; 1 ; 0 ; 3 ; 28 ; 24.0 ; 2.0 ; 25 ; 0 ; 0 ; 3.0 ; 2 ; 4.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::Message ; 2 ; 1 ; 1 ; 1 ; 10 ; 0 ; 3 ; 0 ; 27.0 ; 5.0 ; 8 ; 3 ; 0 ; 0.0 ; 5 ; 8.0 ; 8.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::SingleNameReference ; 32 ; 6 ; 10 ; 22 ; 210 ; 5 ; 5 ; 414 ; 787.0 ; 21.0 ; 94 ; 0 ; 0 ; 3.0 ; 21 ; 277.0 ; 253.0 ; 6 ; 0 ; 1 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::Openable ; 38 ; 3 ; 27 ; 16 ; 595 ; 6 ; 0 ; 35 ; 327.0 ; 35.0 ; 83 ; 0 ; 0 ; 0.0 ; 19 ; 177.0 ; 92.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::lookup::ProblemMethodBinding ; 8 ; 3 ; 8 ; 0 ; 1 ; 0 ; 2 ; 37 ; 8.0 ; 2.0 ; 72 ; 1 ; 0 ; 1.0 ; 2 ; 2.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::impl::AssistInitializer ; 2 ; 6 ; 2 ; 1 ; 3 ; 0 ; 2 ; 68 ; 13.0 ; 3.0 ; 210 ; 2 ; 0 ; 0.0 ; 3 ; 5.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::formatter::comment::SingleCommentLine ; 4 ; 2 ; 1 ; 3 ; 36 ; 0 ; 3 ; 3 ; 48.0 ; 9.0 ; 27 ; 2 ; 0 ; 0.0 ; 0 ; 25.0 ; 12.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::codegen::DoubleCache ; 4 ; 1 ; 1 ; 3 ; 15 ; 0 ; 3 ; 0 ; 88.0 ; 6.0 ; 8 ; 3 ; 0 ; 0.0 ; 6 ; 17.0 ; 32.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::LRUCache ; 16 ; 1 ; 9 ; 7 ; 276 ; 1 ; 7 ; 0 ; 276.0 ; 24.0 ; 16 ; 0 ; 0 ; 0.0 ; 16 ; 79.0 ; 49.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::matching::DeclarationOfReferencedTypesPattern ; 2 ; 6 ; 2 ; 0 ; 0 ; 0 ; 2 ; 67 ; 7.0 ; 1.0 ; 58 ; 0 ; 0 ; 0.0 ; 1 ; 2.0 ; 1.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::util::SimpleLookupTable ; 25 ; 1 ; 23 ; 2 ; 55 ; 0 ; 4 ; 0 ; 127.0 ; 11.0 ; 16 ; 0 ; 1 ; 4.0 ; 10 ; 31.0 ; 45.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::lookup::ProblemReferenceBinding ; 23 ; 4 ; 18 ; 5 ; 21 ; 0 ; 2 ; 49 ; 48.0 ; 7.0 ; 148 ; 1 ; 0 ; 1.0 ; 7 ; 23.0 ; 13.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::NamedMember ; 24 ; 5 ; 11 ; 13 ; 45 ; 4 ; 1 ; 52 ; 178.0 ; 10.0 ; 161 ; 0 ; 1 ; 0.0 ; 5 ; 82.0 ; 34.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::JarPackageFragmentRootInfo ; 2 ; 4 ; 2 ; 0 ; 1 ; 0 ; 1 ; 6 ; 4.0 ; 2.0 ; 25 ; 0 ; 0 ; 1.0 ; 1 ; 2.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::ASTParser ; 41 ; 1 ; 9 ; 33 ; 210 ; 0 ; 19 ; 0 ; 426.0 ; 21.0 ; 8 ; 15 ; 5 ; 0.0 ; 15 ; 170.0 ; 89.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::SourceMethodInfo ; 1 ; 6 ; 1 ; 0 ; 10 ; 1 ; 1 ; 11 ; 12.0 ; 5.0 ; 47 ; 0 ; 0 ; 0.0 ; 4 ; 5.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::JavaElementInfo ; 17 ; 1 ; 15 ; 2 ; 15 ; 2 ; 2 ; 0 ; 47.0 ; 6.0 ; 8 ; 0 ; 0 ; 1.0 ; 5 ; 13.0 ; 13.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::dom::rewrite::NodeRewriteEvent ; 6 ; 2 ; 4 ; 2 ; 28 ; 0 ; 2 ; 5 ; 59.0 ; 8.0 ; 13 ; 2 ; 0 ; 0.0 ; 8 ; 26.0 ; 15.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::AND_AND_Expression ; 10 ; 6 ; 1 ; 9 ; 15 ; 0 ; 2 ; 415 ; 230.0 ; 6.0 ; 117 ; 0 ; 0 ; 2.0 ; 6 ; 87.0 ; 56.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::indexing::SourceIndexer ; 7 ; 2 ; 1 ; 6 ; 1 ; 0 ; 0 ; 52 ; 35.0 ; 2.0 ; 25 ; 0 ; 0 ; 0.0 ; 2 ; 14.0 ; 6.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::ThisExpression ; 2 ; 3 ; 1 ; 1 ; 66 ; 0 ; 3 ; 95 ; 59.0 ; 12.0 ; 73 ; 2 ; 0 ; 0.0 ; 3 ; 33.0 ; 16.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::builder::SourceFile ; 11 ; 2 ; 5 ; 6 ; 45 ; 0 ; 4 ; 1 ; 68.0 ; 10.0 ; 12 ; 0 ; 0 ; 4.0 ; 8 ; 38.0 ; 15.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::ElementChangedEvent ; 2 ; 1 ; 2 ; 0 ; 3 ; 0 ; 5 ; 0 ; 10.0 ; 3.0 ; 16 ; 2 ; 0 ; 0.0 ; 3 ; 3.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::formatter::FormatterCommentParser ; 13 ; 3 ; 1 ; 12 ; 300 ; 0 ; 3 ; 170 ; 495.0 ; 25.0 ; 67 ; 1 ; 2 ; 2.0 ; 4 ; 130.0 ; 129.0 ; 5 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::StructuralPropertyDescriptor ; 8 ; 1 ; 6 ; 2 ; 21 ; 3 ; 2 ; 0 ; 44.0 ; 7.0 ; 8 ; 2 ; 0 ; 0.0 ; 6 ; 20.0 ; 14.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::lookup::BlockScope ; 87 ; 2 ; 72 ; 21 ; 276 ; 2 ; 12 ; 262 ; 546.0 ; 24.0 ; 80 ; 0 ; 1 ; 9.0 ; 19 ; 157.0 ; 169.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::lookup::LookupEnvironment ; 84 ; 1 ; 68 ; 30 ; 703 ; 0 ; 27 ; 140 ; 1069.0 ; 38.0 ; 8 ; 11 ; 3 ; 10.0 ; 27 ; 312.0 ; 321.0 ; 3 ; 0 ; 1 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::BodyDeclaration ; 17 ; 2 ; 10 ; 7 ; 120 ; 6 ; 3 ; 95 ; 74.0 ; 16.0 ; 68 ; 1 ; 0 ; 2.0 ; 7 ; 38.0 ; 19.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::ConditionalExpression ; 4 ; 3 ; 1 ; 3 ; 120 ; 0 ; 7 ; 95 ; 141.0 ; 16.0 ; 73 ; 4 ; 0 ; 0.0 ; 7 ; 65.0 ; 35.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::lookup::LocalVariableBinding ; 25 ; 3 ; 17 ; 11 ; 45 ; 2 ; 9 ; 34 ; 177.0 ; 10.0 ; 24 ; 0 ; 1 ; 6.0 ; 9 ; 41.0 ; 49.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::JavaModelOperation ; 51 ; 1 ; 36 ; 17 ; 1431 ; 14 ; 18 ; 0 ; 528.0 ; 54.0 ; 8 ; 0 ; 0 ; 1.0 ; 16 ; 244.0 ; 141.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::CopyResourceElementsOperation ; 31 ; 3 ; 2 ; 29 ; 171 ; 1 ; 3 ; 34 ; 516.0 ; 19.0 ; 78 ; 0 ; 12 ; 0.0 ; 1 ; 278.0 ; 125.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::VariableDeclarationFragment ; 7 ; 3 ; 4 ; 3 ; 190 ; 0 ; 7 ; 95 ; 127.0 ; 20.0 ; 82 ; 4 ; 0 ; 0.0 ; 7 ; 63.0 ; 33.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::codegen::CaseLabel ; 4 ; 3 ; 3 ; 2 ; 21 ; 0 ; 1 ; 7 ; 46.0 ; 7.0 ; 22 ; 0 ; 0 ; 1.0 ; 4 ; 15.0 ; 12.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::DeleteElementsOperation ; 16 ; 3 ; 2 ; 14 ; 36 ; 0 ; 2 ; 22 ; 102.0 ; 9.0 ; 78 ; 0 ; 2 ; 0.0 ; 1 ; 61.0 ; 26.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::select::SelectionOnMessageSend ; 8 ; 5 ; 1 ; 7 ; 6 ; 0 ; 0 ; 397 ; 65.0 ; 4.0 ; 94 ; 0 ; 1 ; 0.0 ; 3 ; 25.0 ; 24.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::lookup::PackageBinding ; 14 ; 2 ; 11 ; 6 ; 136 ; 1 ; 6 ; 153 ; 136.0 ; 17.0 ; 16 ; 0 ; 3 ; 6.0 ; 7 ; 54.0 ; 45.0 ; 4 ; 0 ; 3 ; 1 ; 0 ; 
org::eclipse::jdt::internal::core::search::TypeNameMatchRequestorWrapper ; 14 ; 1 ; 0 ; 14 ; 6 ; 0 ; 6 ; 0 ; 121.0 ; 4.0 ; 9 ; 5 ; 2 ; 1.0 ; 2 ; 59.0 ; 32.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::TagElement ; 6 ; 2 ; 4 ; 2 ; 105 ; 0 ; 24 ; 95 ; 70.0 ; 15.0 ; 68 ; 3 ; 0 ; 0.0 ; 5 ; 40.0 ; 19.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::CompilationUnit ; 23 ; 2 ; 15 ; 9 ; 666 ; 0 ; 16 ; 95 ; 344.0 ; 37.0 ; 68 ; 12 ; 0 ; 1.0 ; 21 ; 120.0 ; 100.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::ExpressionStatement ; 5 ; 3 ; 1 ; 4 ; 66 ; 0 ; 3 ; 95 ; 72.0 ; 12.0 ; 73 ; 2 ; 0 ; 0.0 ; 3 ; 39.0 ; 19.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::matching::PossibleMatch ; 13 ; 2 ; 2 ; 12 ; 91 ; 0 ; 11 ; 1 ; 112.0 ; 14.0 ; 12 ; 3 ; 2 ; 6.0 ; 9 ; 50.0 ; 36.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::lookup::ArrayBinding ; 24 ; 3 ; 19 ; 7 ; 276 ; 0 ; 6 ; 40 ; 190.0 ; 24.0 ; 71 ; 0 ; 0 ; 5.0 ; 24 ; 70.0 ; 61.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::formatter::DefaultCodeFormatterConstants ; 4 ; 1 ; 3 ; 1 ; 45 ; 0 ; 276 ; 0 ; 177.0 ; 10.0 ; 8 ; 1 ; 0 ; 0.0 ; 10 ; 26.0 ; 41.0 ; 2 ; 1 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::JavadocArgumentExpression ; 10 ; 4 ; 1 ; 9 ; 15 ; 0 ; 2 ; 384 ; 66.0 ; 6.0 ; 69 ; 0 ; 1 ; 2.0 ; 5 ; 32.0 ; 20.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::jdom::DOMField ; 15 ; 4 ; 2 ; 14 ; 741 ; 0 ; 4 ; 50 ; 328.0 ; 39.0 ; 176 ; 0 ; 0 ; 0.0 ; 13 ; 195.0 ; 85.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::util::HashtableOfObjectToInt ; 8 ; 1 ; 6 ; 2 ; 45 ; 0 ; 4 ; 0 ; 117.0 ; 10.0 ; 16 ; 0 ; 1 ; 4.0 ; 9 ; 24.0 ; 30.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::util::ClassFileBytesDisassembler ; 0 ; 1 ; 0 ; 0 ; 1 ; 1 ; 5 ; 0 ; 0.0 ; 2.0 ; 8 ; 0 ; 0 ; 0.0 ; 2 ; 2.0 ; 0.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::complete::CompletionParser ; 78 ; 3 ; 2 ; 76 ; 21115 ; 0 ; 94 ; 427 ; 4390.0 ; 206.0 ; 96 ; 1 ; 27 ; 23.0 ; 28 ; 1156.0 ; 1148.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::matching::LocalVariableLocator ; 4 ; 3 ; 1 ; 4 ; 28 ; 0 ; 0 ; 69 ; 65.0 ; 8.0 ; 37 ; 0 ; 1 ; 0.0 ; 2 ; 21.0 ; 27.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::PrimitiveType ; 7 ; 3 ; 5 ; 2 ; 78 ; 0 ; 13 ; 95 ; 59.0 ; 13.0 ; 76 ; 3 ; 0 ; 0.0 ; 4 ; 31.0 ; 16.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::impl::DoubleConstant ; 5 ; 2 ; 4 ; 1 ; 66 ; 0 ; 1 ; 152 ; 39.0 ; 12.0 ; 41 ; 1 ; 1 ; 0.0 ; 11 ; 14.0 ; 13.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::eval::CodeSnippetEnvironment ; 3 ; 1 ; 1 ; 2 ; 6 ; 0 ; 2 ; 14 ; 17.0 ; 4.0 ; 11 ; 0 ; 0 ; 2.0 ; 4 ; 9.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::jdom::DOMNode ; 21 ; 2 ; 11 ; 11 ; 1378 ; 4 ; 24 ; 7 ; 482.0 ; 53.0 ; 35 ; 0 ; 1 ; 0.0 ; 21 ; 194.0 ; 125.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::JarEntryResource ; 9 ; 2 ; 4 ; 6 ; 66 ; 2 ; 2 ; 0 ; 57.0 ; 12.0 ; 5 ; 0 ; 0 ; 0.0 ; 10 ; 30.0 ; 20.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::LongLiteralMinValue ; 0 ; 7 ; 0 ; 0 ; 1 ; 0 ; 2 ; 386 ; 7.0 ; 2.0 ; 86 ; 0 ; 0 ; 0.0 ; 2 ; 2.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
