classname ; cbo ; dit ; fanIn ; fanOut ; lcom ; noc ; numberOfAttributes ; numberOfAttributesInherited ; numberOfLinesOfCode ; numberOfMethods ; numberOfMethodsInherited ; numberOfPrivateAttributes ; numberOfPrivateMethods ; numberOfPublicAttributes ; numberOfPublicMethods ; rfc ; wmc ; bugs ; nonTrivialBugs ; majorBugs ; criticalBugs ; highPriorityBugs ; 
org::eclipse::mylyn::internal::monitor::reports::ui::actions::FocusedUiUserAnalysisAction ; 4 ; 1 ; 0 ; 4 ; 3 ; 0 ; 0 ; 0 ; 38.0 ; 3.0 ; 9 ; 0 ; 0 ; 0.0 ; 3 ; 10.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::tasks::core::data::TaskRelation ; 10 ; 1 ; 7 ; 3 ; 36 ; 0 ; 3 ; 0 ; 47.0 ; 9.0 ; 9 ; 3 ; 1 ; 0.0 ; 8 ; 19.0 ; 14.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::views::UpdateRepositoryConfigurationAction ; 13 ; 2 ; 4 ; 9 ; 3 ; 0 ; 1 ; 0 ; 50.0 ; 3.0 ; 6 ; 1 ; 0 ; 0.0 ; 3 ; 22.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::trac::core::client::TracWebClient ; 36 ; 2 ; 1 ; 35 ; 231 ; 0 ; 2 ; 21 ; 553.0 ; 22.0 ; 55 ; 2 ; 8 ; 0.0 ; 14 ; 347.0 ; 126.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::actions::OpenWithBrowserAction ; 5 ; 1 ; 2 ; 3 ; 3 ; 0 ; 1 ; 0 ; 28.0 ; 3.0 ; 0 ; 0 ; 1 ; 0.0 ; 2 ; 14.0 ; 9.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::editors::DateAttributeEditor ; 8 ; 2 ; 2 ; 6 ; 28 ; 0 ; 2 ; 0 ; 105.0 ; 8.0 ; 32 ; 2 ; 1 ; 0.0 ; 6 ; 42.0 ; 12.0 ; 2 ; 1 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::core::model::Messages ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 2 ; 0 ; 2.0 ; 1.0 ; 0 ; 1 ; 1 ; 1.0 ; 0 ; 1.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::core::parser::builder::SplittingStrategy ; 1 ; 1 ; 1 ; 0 ; 3 ; 2 ; 0 ; 0 ; 0.0 ; 3.0 ; 9 ; 0 ; 0 ; 0.0 ; 3 ; 3.0 ; 0.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::zest::tests::swt::GraphSnippet4 ; 3 ; 1 ; 0 ; 3 ; 1 ; 0 ; 0 ; 0 ; 53.0 ; 2.0 ; 9 ; 0 ; 0 ; 0.0 ; 2 ; 14.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::bugzilla::ui::tasklist::BugzillaConnectorUi ; 17 ; 2 ; 0 ; 17 ; 136 ; 0 ; 3 ; 0 ; 131.0 ; 17.0 ; 31 ; 3 ; 2 ; 0.0 ; 15 ; 73.0 ; 38.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteCustomFieldValue ; 6 ; 1 ; 1 ; 5 ; 66 ; 0 ; 6 ; 0 ; 76.0 ; 12.0 ; 18 ; 6 ; 0 ; 0.0 ; 12 ; 33.0 ; 35.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::core::service::web::rss::JiraRssClient ; 3 ; 1 ; 1 ; 3 ; 15 ; 0 ; 2 ; 0 ; 98.0 ; 6.0 ; 9 ; 2 ; 1 ; 0.0 ; 5 ; 17.0 ; 14.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::core::TaskRepositoryLocation ; 6 ; 2 ; 2 ; 4 ; 3 ; 1 ; 1 ; 0 ; 25.0 ; 3.0 ; 15 ; 0 ; 0 ; 0.0 ; 3 ; 14.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::xplanner::soap::TaskData ; 13 ; 2 ; 8 ; 5 ; 496 ; 0 ; 16 ; 0 ; 168.0 ; 32.0 ; 37 ; 16 ; 0 ; 0.0 ; 32 ; 77.0 ; 71.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::monitor::core::collection::ViewUsageCollector ; 7 ; 1 ; 3 ; 4 ; 55 ; 1 ; 3 ; 0 ; 103.0 ; 11.0 ; 14 ; 0 ; 1 ; 0.0 ; 10 ; 54.0 ; 21.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::commons::net::TrustAllTrustManager ; 1 ; 1 ; 1 ; 0 ; 6 ; 0 ; 0 ; 0 ; 9.0 ; 4.0 ; 27 ; 0 ; 0 ; 0.0 ; 4 ; 4.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::java::ui::search::XmlActiveSearchUpdater ; 4 ; 1 ; 1 ; 3 ; 21 ; 0 ; 1 ; 0 ; 61.0 ; 7.0 ; 9 ; 1 ; 1 ; 0.0 ; 6 ; 17.0 ; 13.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::java::ui::junit::TaskContextJUnitTabGroup ; 1 ; 1 ; 0 ; 1 ; 1 ; 0 ; 0 ; 0 ; 9.0 ; 2.0 ; 0 ; 0 ; 0 ; 0.0 ; 2 ; 6.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::core::data::TaskDataManager ; 43 ; 1 ; 21 ; 23 ; 351 ; 0 ; 11 ; 0 ; 415.0 ; 27.0 ; 14 ; 11 ; 9 ; 0.0 ; 17 ; 167.0 ; 66.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::ui::wizards::JiraProjectPage ; 21 ; 1 ; 3 ; 18 ; 36 ; 0 ; 2 ; 0 ; 263.0 ; 9.0 ; 0 ; 2 ; 5 ; 0.0 ; 4 ; 71.0 ; 29.0 ; 2 ; 2 ; 0 ; 0 ; 1 ; 
org::eclipse::mylyn::internal::java::ui::actions::ToggleActiveFoldingAction ; 2 ; 1 ; 0 ; 2 ; 36 ; 0 ; 2 ; 0 ; 41.0 ; 9.0 ; 0 ; 2 ; 1 ; 0.0 ; 8 ; 18.0 ; 11.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::sandbox::ui::highlighters::HighlighterList ; 10 ; 1 ; 5 ; 5 ; 78 ; 0 ; 2 ; 0 ; 116.0 ; 13.0 ; 9 ; 1 ; 2 ; 0.0 ; 11 ; 48.0 ; 21.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::provisional::commons::ui::CommonTextSupport ; 11 ; 1 ; 10 ; 2 ; 153 ; 0 ; 5 ; 0 ; 193.0 ; 18.0 ; 9 ; 4 ; 8 ; 1.0 ; 10 ; 111.0 ; 53.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::core::model::NamedFilter ; 5 ; 1 ; 5 ; 0 ; 66 ; 0 ; 6 ; 0 ; 33.0 ; 12.0 ; 18 ; 6 ; 0 ; 0.0 ; 12 ; 12.0 ; 11.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::ui::util::css::editor::CssPartitionScanner ; 1 ; 1 ; 1 ; 0 ; 0 ; 0 ; 2 ; 0 ; 8.0 ; 1.0 ; 0 ; 0 ; 0 ; 0.0 ; 1 ; 5.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::mediawiki::core::token::TemplateReplacementToken ; 2 ; 2 ; 1 ; 1 ; 6 ; 0 ; 1 ; 0 ; 9.0 ; 4.0 ; 22 ; 1 ; 0 ; 0.0 ; 1 ; 5.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::bugs::wizards::Messages ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 11 ; 0 ; 3.0 ; 1.0 ; 0 ; 1 ; 0 ; 10.0 ; 1 ; 2.0 ; 1.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::context::core::InteractionContextElement ; 10 ; 2 ; 4 ; 7 ; 105 ; 0 ; 5 ; 0 ; 65.0 ; 15.0 ; 17 ; 5 ; 0 ; 0.0 ; 14 ; 32.0 ; 20.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::search::CreateQueryFromSearchAction ; 8 ; 1 ; 1 ; 8 ; 1 ; 0 ; 1 ; 0 ; 32.0 ; 2.0 ; 0 ; 1 ; 0 ; 0.0 ; 2 ; 19.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::context::ui::TaskContextWorkingSetPage ; 3 ; 1 ; 0 ; 3 ; 15 ; 0 ; 3 ; 0 ; 81.0 ; 6.0 ; 0 ; 2 ; 0 ; 0.0 ; 6 ; 22.0 ; 9.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::tasks::ui::AbstractRepositoryConnectorUi ; 29 ; 1 ; 28 ; 2 ; 231 ; 7 ; 2 ; 0 ; 57.0 ; 22.0 ; 9 ; 2 ; 0 ; 0.0 ; 22 ; 26.0 ; 19.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::core::html::HTML2TextReader ; 9 ; 3 ; 2 ; 7 ; 78 ; 0 ; 7 ; 2 ; 221.0 ; 13.0 ; 45 ; 7 ; 5 ; 0.0 ; 2 ; 91.0 ; 70.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::tasks::core::TaskRepositoryLocationFactory ; 8 ; 1 ; 7 ; 1 ; 1 ; 1 ; 0 ; 0 ; 3.0 ; 2.0 ; 9 ; 0 ; 0 ; 0.0 ; 2 ; 3.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::examples::monitor::study::QuestionnaireWizardPage ; 6 ; 2 ; 0 ; 6 ; 66 ; 0 ; 25 ; 0 ; 193.0 ; 12.0 ; 2 ; 25 ; 2 ; 0.0 ; 10 ; 39.0 ; 23.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::monitor::usage::editors::UsageStatsEditorInput ; 7 ; 1 ; 5 ; 2 ; 45 ; 0 ; 3 ; 0 ; 39.0 ; 10.0 ; 9 ; 3 ; 0 ; 0.0 ; 10 ; 13.0 ; 12.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::trac::core::client::TracProxyAuthenticationException ; 1 ; 2 ; 1 ; 0 ; 0 ; 0 ; 1 ; 0 ; 2.0 ; 1.0 ; 26 ; 1 ; 0 ; 0.0 ; 1 ; 1.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::monitor::core::collection::CommandUsageCollector ; 5 ; 1 ; 1 ; 4 ; 21 ; 0 ; 2 ; 0 ; 23.0 ; 7.0 ; 14 ; 2 ; 0 ; 0.0 ; 7 ; 15.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
upload::MylarUsageUploadServlet ; 7 ; 1 ; 0 ; 7 ; 1 ; 0 ; 5 ; 0 ; 64.0 ; 2.0 ; 45 ; 4 ; 1 ; 0.0 ; 0 ; 28.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::ui::editor::reconciler::MarkupMonoReconciler ; 2 ; 1 ; 2 ; 0 ; 1 ; 0 ; 0 ; 0 ; 6.0 ; 2.0 ; 0 ; 0 ; 0 ; 0.0 ; 2 ; 3.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::core::TaskCategory ; 17 ; 4 ; 16 ; 1 ; 6 ; 0 ; 1 ; 0 ; 20.0 ; 4.0 ; 51 ; 1 ; 0 ; 0.0 ; 4 ; 5.0 ; 6.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::TaskListNotificationManager ; 10 ; 1 ; 4 ; 7 ; 45 ; 0 ; 8 ; 0 ; 70.0 ; 10.0 ; 9 ; 8 ; 1 ; 0.0 ; 9 ; 39.0 ; 16.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::twiki::core::token::WikiWordReplacementToken ; 2 ; 2 ; 1 ; 1 ; 6 ; 0 ; 1 ; 0 ; 9.0 ; 4.0 ; 22 ; 1 ; 0 ; 0.0 ; 1 ; 5.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::wikitext::ui::commands::AbstractMarkupResourceHandler ; 4 ; 1 ; 0 ; 4 ; 6 ; 2 ; 1 ; 0 ; 59.0 ; 4.0 ; 0 ; 0 ; 0 ; 0.0 ; 3 ; 18.0 ; 11.0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::bugzilla::ui::tasklist::BugzillaCustomQueryDialog ; 0 ; 1 ; 0 ; 0 ; 15 ; 0 ; 7 ; 0 ; 64.0 ; 6.0 ; 0 ; 7 ; 0 ; 0.0 ; 4 ; 12.0 ; 9.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::ui::wizards::JiraFilterDefinitionPage ; 32 ; 3 ; 2 ; 30 ; 253 ; 0 ; 55 ; 0 ; 1346.0 ; 23.0 ; 14 ; 30 ; 12 ; 25.0 ; 8 ; 475.0 ; 159.0 ; 1 ; 0 ; 0 ; 0 ; 1 ; 
org::eclipse::mylyn::internal::resources::ui::ResourceInterestUpdater ; 14 ; 1 ; 5 ; 9 ; 10 ; 0 ; 2 ; 0 ; 53.0 ; 5.0 ; 9 ; 1 ; 2 ; 0.0 ; 3 ; 27.0 ; 11.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::xplanner::ui::XPlannerRepositoryUtils ; 42 ; 1 ; 8 ; 37 ; 946 ; 0 ; 4 ; 0 ; 681.0 ; 44.0 ; 9 ; 3 ; 2 ; 0.0 ; 40 ; 309.0 ; 106.0 ; 2 ; 2 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::bugs::wizards::ReportBugOrEnhancementWizard ; 7 ; 1 ; 0 ; 7 ; 15 ; 0 ; 2 ; 0 ; 54.0 ; 6.0 ; 0 ; 2 ; 1 ; 0.0 ; 5 ; 28.0 ; 14.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::zest::layouts::algorithms::HorizontalShift ; 5 ; 2 ; 2 ; 3 ; 36 ; 0 ; 2 ; 8 ; 87.0 ; 9.0 ; 63 ; 2 ; 1 ; 0.0 ; 2 ; 39.0 ; 13.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::monitor::ui::KeybindingCommandMonitor ; 3 ; 2 ; 1 ; 2 ; 1 ; 0 ; 1 ; 0 ; 4.0 ; 2.0 ; 16 ; 0 ; 0 ; 0.0 ; 1 ; 5.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::monitor::ui::AbstractUserActivityMonitor ; 2 ; 1 ; 2 ; 0 ; 15 ; 1 ; 1 ; 0 ; 16.0 ; 6.0 ; 9 ; 1 ; 0 ; 0.0 ; 6 ; 6.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::commons::core::CoreUtil ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 1 ; 0 ; 0.0 ; 0.0 ; 9 ; 0 ; 0 ; 0.0 ; 0 ; 0.0 ; 0.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::views::TaskDetailLabelProvider ; 8 ; 1 ; 1 ; 7 ; 3 ; 0 ; 0 ; 0 ; 24.0 ; 3.0 ; 0 ; 0 ; 0 ; 0.0 ; 3 ; 18.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::trac::core::client::TracPermissionDeniedException ; 0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 1 ; 0 ; 3.0 ; 1.0 ; 26 ; 1 ; 0 ; 0.0 ; 1 ; 1.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::context::ui::editors::ScalableInterestFilter ; 5 ; 2 ; 2 ; 3 ; 1 ; 0 ; 1 ; 0 ; 10.0 ; 2.0 ; 7 ; 1 ; 0 ; 0.0 ; 1 ; 7.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::zest::core::viewers::internal::GraphModelEntityFactory ; 7 ; 2 ; 1 ; 6 ; 10 ; 0 ; 1 ; 0 ; 102.0 ; 5.0 ; 45 ; 0 ; 1 ; 1.0 ; 3 ; 68.0 ; 26.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::xplanner::ui::wizard::EditXPlannerQueryWizard ; 14 ; 2 ; 1 ; 13 ; 10 ; 0 ; 2 ; 0 ; 60.0 ; 5.0 ; 4 ; 2 ; 1 ; 0.0 ; 4 ; 32.0 ; 12.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::xplanner::core::service::soap::SoapXPlannerService ; 7 ; 3 ; 1 ; 6 ; 780 ; 0 ; 4 ; 0 ; 139.0 ; 40.0 ; 58 ; 3 ; 0 ; 1.0 ; 40 ; 98.0 ; 40.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::wikitext::core::parser::HeadingAttributes ; 2 ; 2 ; 2 ; 0 ; 3 ; 0 ; 1 ; 0 ; 6.0 ; 3.0 ; 20 ; 1 ; 0 ; 0.0 ; 3 ; 3.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::ui::viewer::annotation::BulletDrawingStrategy ; 2 ; 1 ; 1 ; 1 ; 1 ; 0 ; 0 ; 0 ; 62.0 ; 2.0 ; 9 ; 0 ; 0 ; 0.0 ; 2 ; 10.0 ; 9.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::TaskCompletionFilter ; 2 ; 2 ; 0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 20.0 ; 1.0 ; 11 ; 0 ; 0 ; 0.0 ; 1 ; 4.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::editors::TaskUrlHyperlinkDetector ; 7 ; 1 ; 2 ; 5 ; 3 ; 0 ; 0 ; 0 ; 132.0 ; 3.0 ; 0 ; 0 ; 1 ; 0.0 ; 2 ; 22.0 ; 31.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::ui::Messages ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 10 ; 0 ; 3.0 ; 1.0 ; 0 ; 1 ; 0 ; 9.0 ; 1 ; 2.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::hypertext::ui::editors::WebElementsEditor ; 9 ; 1 ; 5 ; 4 ; 190 ; 0 ; 10 ; 0 ; 246.0 ; 20.0 ; 0 ; 10 ; 9 ; 0.0 ; 11 ; 59.0 ; 25.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::java::ui::JavaUiUtil ; 7 ; 1 ; 4 ; 3 ; 6 ; 0 ; 6 ; 0 ; 57.0 ; 4.0 ; 9 ; 1 ; 0 ; 0.0 ; 4 ; 28.0 ; 10.0 ; 1 ; 1 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::core::model::Priority ; 9 ; 1 ; 8 ; 1 ; 91 ; 0 ; 11 ; 0 ; 51.0 ; 14.0 ; 18 ; 6 ; 0 ; 0.0 ; 14 ; 16.0 ; 16.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::core::parser::builder::SplittingOutlineParser ; 6 ; 2 ; 1 ; 5 ; 10 ; 0 ; 1 ; 0 ; 29.0 ; 5.0 ; 19 ; 1 ; 0 ; 0.0 ; 4 ; 21.0 ; 9.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::sandbox::ui::views::ContextContentProvider ; 12 ; 1 ; 0 ; 12 ; 55 ; 0 ; 4 ; 0 ; 126.0 ; 11.0 ; 9 ; 4 ; 4 ; 0.0 ; 7 ; 67.0 ; 29.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::monitor::usage::AbstractStudyBackgroundPage ; 1 ; 1 ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0 ; 1.0 ; 9 ; 0 ; 0 ; 0.0 ; 1 ; 1.0 ; 0.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::trac::core::model::TracTicketAttribute ; 2 ; 1 ; 2 ; 0 ; 10 ; 5 ; 3 ; 0 ; 16.0 ; 5.0 ; 18 ; 3 ; 0 ; 0.0 ; 5 ; 5.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::wikitext::core::parser::DocumentBuilder ; 88 ; 1 ; 86 ; 2 ; 153 ; 8 ; 1 ; 0 ; 12.0 ; 18.0 ; 9 ; 0 ; 0 ; 0.0 ; 18 ; 23.0 ; 4.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::sandbox::ui::hyperlinks::ResourceHyperlinkExtensions ; 7 ; 1 ; 3 ; 5 ; 15 ; 0 ; 2 ; 0 ; 39.0 ; 6.0 ; 9 ; 2 ; 1 ; 0.0 ; 5 ; 25.0 ; 10.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::confluence::core::block::ListBlock ; 11 ; 3 ; 1 ; 10 ; 28 ; 0 ; 5 ; 4 ; 110.0 ; 8.0 ; 43 ; 4 ; 4 ; 0.0 ; 4 ; 63.0 ; 29.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::java::ui::BreakpointsInterestFilter ; 2 ; 3 ; 1 ; 1 ; 3 ; 0 ; 0 ; 0 ; 15.0 ; 3.0 ; 9 ; 0 ; 0 ; 0.0 ; 2 ; 7.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::bugzilla::ui::editor::BugzillaTaskEditorPage ; 12 ; 3 ; 2 ; 11 ; 36 ; 1 ; 4 ; 16 ; 166.0 ; 9.0 ; 48 ; 2 ; 3 ; 0.0 ; 2 ; 74.0 ; 22.0 ; 1 ; 0 ; 0 ; 0 ; 1 ; 
org::eclipse::mylyn::internal::bugzilla::core::history::ResolutionEvent ; 2 ; 2 ; 1 ; 2 ; 6 ; 0 ; 2 ; 9 ; 14.0 ; 4.0 ; 30 ; 2 ; 0 ; 0.0 ; 4 ; 11.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::bugzilla::core::AbstractReportFactory ; 14 ; 1 ; 4 ; 10 ; 1 ; 4 ; 3 ; 0 ; 85.0 ; 2.0 ; 9 ; 2 ; 0 ; 0.0 ; 1 ; 20.0 ; 3.0 ; 1 ; 1 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::core::sync::SynchronizationSession ; 6 ; 1 ; 6 ; 0 ; 210 ; 0 ; 10 ; 0 ; 68.0 ; 21.0 ; 22 ; 10 ; 0 ; 0.0 ; 21 ; 24.0 ; 23.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::tasks::ui::WikiTextContextUiBridge ; 13 ; 2 ; 0 ; 13 ; 28 ; 0 ; 0 ; 0 ; 90.0 ; 8.0 ; 16 ; 0 ; 0 ; 0.0 ; 8 ; 50.0 ; 22.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::TaskHistoryHandler ; 9 ; 1 ; 0 ; 9 ; 1 ; 0 ; 0 ; 0 ; 47.0 ; 2.0 ; 0 ; 0 ; 0 ; 0.0 ; 2 ; 30.0 ; 6.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::bugzilla::ui::action::UpdateAttachmentJob ; 16 ; 1 ; 1 ; 15 ; 3 ; 0 ; 4 ; 0 ; 96.0 ; 3.0 ; 0 ; 4 ; 0 ; 0.0 ; 2 ; 37.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::monitor::ui::ActivityContextManager ; 12 ; 1 ; 1 ; 11 ; 120 ; 0 ; 8 ; 0 ; 136.0 ; 16.0 ; 12 ; 6 ; 5 ; 0.0 ; 10 ; 60.0 ; 29.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::sandbox::ui::views::ActiveSearchView ; 26 ; 1 ; 5 ; 23 ; 231 ; 0 ; 7 ; 0 ; 212.0 ; 22.0 ; 0 ; 6 ; 10 ; 0.0 ; 11 ; 117.0 ; 36.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::bugzilla::ui::search::GetQueryDialog ; 4 ; 1 ; 2 ; 4 ; 45 ; 0 ; 6 ; 0 ; 91.0 ; 10.0 ; 0 ; 5 ; 2 ; 1.0 ; 3 ; 29.0 ; 12.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::ui::util::css::CompositeSelector ; 3 ; 2 ; 2 ; 1 ; 6 ; 0 ; 2 ; 0 ; 27.0 ; 4.0 ; 10 ; 2 ; 0 ; 0.0 ; 4 ; 6.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::ui::util::ImageCache ; 5 ; 1 ; 3 ; 2 ; 15 ; 0 ; 4 ; 0 ; 56.0 ; 6.0 ; 9 ; 4 ; 0 ; 0.0 ; 6 ; 24.0 ; 16.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::trac::ui::wizard::TracRepositorySettingsPage ; 10 ; 4 ; 3 ; 7 ; 45 ; 0 ; 4 ; 25 ; 96.0 ; 10.0 ; 78 ; 4 ; 0 ; 0.0 ; 5 ; 48.0 ; 19.0 ; 1 ; 0 ; 1 ; 0 ; 1 ; 
