classname ; CvsEntropy ; CvsWEntropy ; CvsLinEntropy ; CvsLogEntropy ; CvsExpEntropy ; 
org::eclipse::mylyn::internal::monitor::reports::ui::actions::FocusedUiUserAnalysisAction ; 8.92203 ; 0.00426496 ; 0.17826 ; 9.34026 ; 0.315232 ; 
org::eclipse::mylyn::tasks::core::data::TaskRelation ; 4.72107 ; 0.00857859 ; 0.172173 ; 9.23015 ; 0.313853 ; 
org::eclipse::mylyn::internal::tasks::ui::views::UpdateRepositoryConfigurationAction ; 4.10346 ; 0.00153489 ; 0.157601 ; 9.18766 ; 0.259133 ; 
org::eclipse::mylyn::internal::trac::core::client::TracWebClient ; 3.83471 ; 0.0111633 ; 0.165333 ; 9.1954 ; 0.284069 ; 
org::eclipse::mylyn::internal::tasks::ui::actions::OpenWithBrowserAction ; 16.988 ; 0.0157264 ; 0.201654 ; 9.56177 ; 0.353594 ; 
org::eclipse::mylyn::internal::tasks::ui::editors::DateAttributeEditor ; 11.7859 ; 0.0252901 ; 0.258477 ; 9.56773 ; 0.588659 ; 
org::eclipse::mylyn::internal::jira::core::model::Messages ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::core::parser::builder::SplittingStrategy ; 1.49003 ; 0.00187522 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
org::eclipse::mylyn::zest::tests::swt::GraphSnippet4 ; 0.903836 ; 2.72771e-4 ; 0.00316207 ; 0.0269541 ; 0.00573197 ; 
org::eclipse::mylyn::internal::bugzilla::ui::tasklist::BugzillaConnectorUi ; 9.5246 ; 0.0385125 ; 0.194387 ; 9.38645 ; 0.385804 ; 
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteCustomFieldValue ; 5.94514 ; 0.0148224 ; 0.153982 ; 9.22122 ; 0.218565 ; 
org::eclipse::mylyn::internal::jira::core::service::web::rss::JiraRssClient ; 3.82368 ; 0.0163393 ; 0.152913 ; 9.17185 ; 0.238772 ; 
org::eclipse::mylyn::internal::tasks::core::TaskRepositoryLocation ; 10.259 ; 0.0154551 ; 0.202873 ; 9.42115 ; 0.417105 ; 
org::xplanner::soap::TaskData ; 6.45512 ; 0.0734544 ; 0.0300186 ; 0.209384 ; 0.084371 ; 
org::eclipse::mylyn::internal::monitor::core::collection::ViewUsageCollector ; 6.7028 ; 0.00484955 ; 0.155439 ; 9.24064 ; 0.217847 ; 
org::eclipse::mylyn::internal::commons::net::TrustAllTrustManager ; 1.84703 ; 0.00132824 ; 0.136921 ; 9.09329 ; 0.175609 ; 
org::eclipse::mylyn::internal::java::ui::search::XmlActiveSearchUpdater ; 6.72981 ; 0.00336211 ; 0.164369 ; 9.2609 ; 0.265607 ; 
org::eclipse::mylyn::internal::java::ui::junit::TaskContextJUnitTabGroup ; 3.17351 ; 0.00184585 ; 0.140881 ; 9.13106 ; 0.180758 ; 
org::eclipse::mylyn::internal::tasks::core::data::TaskDataManager ; 8.88046 ; 0.0647233 ; 0.248536 ; 9.47878 ; 0.553577 ; 
org::eclipse::mylyn::internal::jira::ui::wizards::JiraProjectPage ; 15.4586 ; 0.101112 ; 0.211328 ; 9.55533 ; 0.41208 ; 
org::eclipse::mylyn::internal::java::ui::actions::ToggleActiveFoldingAction ; 16.1747 ; 0.128868 ; 0.19654 ; 9.53121 ; 0.347806 ; 
org::eclipse::mylyn::internal::sandbox::ui::highlighters::HighlighterList ; 1.84703 ; 0.00132824 ; 0.136921 ; 9.09329 ; 0.175609 ; 
org::eclipse::mylyn::internal::provisional::commons::ui::CommonTextSupport ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::core::model::NamedFilter ; 6.12798 ; 0.00246578 ; 0.159827 ; 9.2369 ; 0.246034 ; 
org::eclipse::mylyn::internal::wikitext::ui::util::css::editor::CssPartitionScanner ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::mediawiki::core::token::TemplateReplacementToken ; 1.49003 ; 0.00323901 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
org::eclipse::mylyn::internal::tasks::bugs::wizards::Messages ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::context::core::InteractionContextElement ; 6.61084 ; 0.00556977 ; 0.156796 ; 9.24227 ; 0.225424 ; 
org::eclipse::mylyn::internal::tasks::ui::search::CreateQueryFromSearchAction ; 8.64868 ; 0.00863574 ; 0.194262 ; 9.36553 ; 0.386668 ; 
org::eclipse::mylyn::internal::context::ui::TaskContextWorkingSetPage ; 9.8172 ; 0.00328805 ; 0.189651 ; 9.3836 ; 0.3613 ; 
org::eclipse::mylyn::tasks::ui::AbstractRepositoryConnectorUi ; 28.3288 ; 0.118643 ; 0.283655 ; 9.98275 ; 0.596522 ; 
org::eclipse::mylyn::internal::jira::core::html::HTML2TextReader ; 1.27192 ; 0.00100938 ; 0.0028595 ; 0.0335131 ; 0.00164597 ; 
org::eclipse::mylyn::tasks::core::TaskRepositoryLocationFactory ; 3.32672 ; 0.00125579 ; 0.149833 ; 9.15394 ; 0.227553 ; 
org::eclipse::mylyn::examples::monitor::study::QuestionnaireWizardPage ; 8.87878 ; 0.00735933 ; 0.169612 ; 9.31915 ; 0.268958 ; 
org::eclipse::mylyn::internal::monitor::usage::editors::UsageStatsEditorInput ; 10.0294 ; 0.00639218 ; 0.171891 ; 9.34947 ; 0.267771 ; 
org::eclipse::mylyn::internal::trac::core::client::TracProxyAuthenticationException ; 1.84703 ; 0.00132824 ; 0.136921 ; 9.09329 ; 0.175609 ; 
org::eclipse::mylyn::internal::monitor::core::collection::CommandUsageCollector ; 6.7028 ; 0.00300924 ; 0.155439 ; 9.24064 ; 0.217847 ; 
upload::MylarUsageUploadServlet ; 4.54213 ; 0.0021912 ; 0.146593 ; 9.17414 ; 0.194546 ; 
org::eclipse::mylyn::internal::wikitext::ui::editor::reconciler::MarkupMonoReconciler ; 1.49003 ; 0.00119332 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
org::eclipse::mylyn::internal::tasks::core::TaskCategory ; 9.8218 ; 0.0113829 ; 0.192644 ; 9.38967 ; 0.373022 ; 
org::eclipse::mylyn::internal::tasks::ui::TaskListNotificationManager ; 18.2473 ; 0.187909 ; 0.225382 ; 9.64369 ; 0.446188 ; 
org::eclipse::mylyn::internal::wikitext::twiki::core::token::WikiWordReplacementToken ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::wikitext::ui::commands::AbstractMarkupResourceHandler ; 2.38141 ; 0.0109383 ; 0.132656 ; 9.07779 ; 0.205382 ; 
org::eclipse::mylyn::internal::bugzilla::ui::tasklist::BugzillaCustomQueryDialog ; 6.55674 ; 0.00759501 ; 0.159372 ; 9.24365 ; 0.243327 ; 
org::eclipse::mylyn::internal::jira::ui::wizards::JiraFilterDefinitionPage ; 1.84703 ; 0.00208724 ; 0.136921 ; 9.09329 ; 0.175609 ; 
org::eclipse::mylyn::internal::resources::ui::ResourceInterestUpdater ; 9.16262 ; 0.00692977 ; 0.187977 ; 9.36475 ; 0.357266 ; 
org::eclipse::mylyn::internal::xplanner::ui::XPlannerRepositoryUtils ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::bugs::wizards::ReportBugOrEnhancementWizard ; 3.37801 ; 0.00890612 ; 0.154967 ; 9.16485 ; 0.247924 ; 
org::eclipse::mylyn::zest::layouts::algorithms::HorizontalShift ; 4.01835 ; 0.016031 ; 0.0115572 ; 0.113005 ; 0.0148007 ; 
org::eclipse::mylyn::internal::monitor::ui::KeybindingCommandMonitor ; 4.57121 ; 0.00119132 ; 0.152088 ; 9.18643 ; 0.225109 ; 
org::eclipse::mylyn::monitor::ui::AbstractUserActivityMonitor ; 11.5798 ; 0.0229793 ; 0.188838 ; 9.41912 ; 0.335945 ; 
org::eclipse::mylyn::commons::core::CoreUtil ; 3.26838 ; 0.00375372 ; 0.155894 ; 9.16383 ; 0.24972 ; 
org::eclipse::mylyn::internal::tasks::ui::views::TaskDetailLabelProvider ; 4.07843 ; 0.002774 ; 0.156952 ; 9.18579 ; 0.256126 ; 
org::eclipse::mylyn::internal::trac::core::client::TracPermissionDeniedException ; 1.84703 ; 0.00132824 ; 0.136921 ; 9.09329 ; 0.175609 ; 
org::eclipse::mylyn::internal::context::ui::editors::ScalableInterestFilter ; 7.42519 ; 0.010797 ; 0.153737 ; 9.25225 ; 0.199544 ; 
org::eclipse::mylyn::zest::core::viewers::internal::GraphModelEntityFactory ; 3.60736 ; 0.00589485 ; 0.00959365 ; 0.0994158 ; 0.00945193 ; 
org::eclipse::mylyn::internal::xplanner::ui::wizard::EditXPlannerQueryWizard ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::xplanner::core::service::soap::SoapXPlannerService ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::wikitext::core::parser::HeadingAttributes ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::ui::viewer::annotation::BulletDrawingStrategy ; 1.49003 ; 0.00443233 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
org::eclipse::mylyn::internal::tasks::ui::TaskCompletionFilter ; 14.5746 ; 0.0229729 ; 0.212668 ; 9.53237 ; 0.381533 ; 
org::eclipse::mylyn::internal::tasks::ui::editors::TaskUrlHyperlinkDetector ; 5.95209 ; 0.0069611 ; 0.167245 ; 9.2488 ; 0.283705 ; 
org::eclipse::mylyn::internal::jira::ui::Messages ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::hypertext::ui::editors::WebElementsEditor ; 3.10205 ; 0.110154 ; 0.00467321 ; 0.0739314 ; 4.57303e-4 ; 
org::eclipse::mylyn::internal::java::ui::JavaUiUtil ; 21.6244 ; 0.233167 ; 0.217162 ; 9.69332 ; 0.392566 ; 
org::eclipse::mylyn::internal::jira::core::model::Priority ; 9.97052 ; 0.0128782 ; 0.188924 ; 9.38269 ; 0.342781 ; 
org::eclipse::mylyn::internal::wikitext::core::parser::builder::SplittingOutlineParser ; 1.49003 ; 0.00255712 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
org::eclipse::mylyn::internal::sandbox::ui::views::ContextContentProvider ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::monitor::usage::AbstractStudyBackgroundPage ; 3.17351 ; 0.00138005 ; 0.140881 ; 9.13106 ; 0.180758 ; 
org::eclipse::mylyn::internal::trac::core::model::TracTicketAttribute ; 5.87331 ; 0.00205253 ; 0.153404 ; 9.21823 ; 0.21647 ; 
org::eclipse::mylyn::wikitext::core::parser::DocumentBuilder ; 1.49003 ; 0.0346063 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
org::eclipse::mylyn::internal::sandbox::ui::hyperlinks::ResourceHyperlinkExtensions ; 3.09898 ; 0.00392057 ; 0.165649 ; 9.17832 ; 0.264732 ; 
org::eclipse::mylyn::internal::wikitext::confluence::core::block::ListBlock ; 1.49003 ; 0.00426186 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
org::eclipse::mylyn::internal::java::ui::BreakpointsInterestFilter ; 4.08479 ; 0.00441223 ; 0.163067 ; 9.19743 ; 0.279559 ; 
org::eclipse::mylyn::internal::bugzilla::ui::editor::BugzillaTaskEditorPage ; 5.64478 ; 0.0171958 ; 0.206252 ; 9.31996 ; 0.395747 ; 
org::eclipse::mylyn::internal::bugzilla::core::history::ResolutionEvent ; 7.66451 ; 0.0114296 ; 0.163151 ; 9.27709 ; 0.247201 ; 
org::eclipse::mylyn::internal::bugzilla::core::AbstractReportFactory ; 19.681 ; 0.278898 ; 0.186151 ; 9.58032 ; 0.254718 ; 
org::eclipse::mylyn::internal::tasks::core::sync::SynchronizationSession ; 3.37801 ; 0.0105632 ; 0.154967 ; 9.16485 ; 0.247924 ; 
org::eclipse::mylyn::internal::wikitext::tasks::ui::WikiTextContextUiBridge ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::TaskHistoryHandler ; 8.3704 ; 0.0134225 ; 0.178575 ; 9.3281 ; 0.321434 ; 
org::eclipse::mylyn::internal::bugzilla::ui::action::UpdateAttachmentJob ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::monitor::ui::ActivityContextManager ; 12.7925 ; 0.0499186 ; 0.244287 ; 9.56194 ; 0.516067 ; 
org::eclipse::mylyn::internal::sandbox::ui::views::ActiveSearchView ; 5.57512 ; 0.0062586 ; 0.171606 ; 9.25013 ; 0.315092 ; 
org::eclipse::mylyn::internal::bugzilla::ui::search::GetQueryDialog ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::ui::util::css::CompositeSelector ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::ui::util::ImageCache ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::trac::ui::wizard::TracRepositorySettingsPage ; 22.2761 ; 0.229488 ; 0.220118 ; 9.71468 ; 0.390028 ; 
org::eclipse::mylyn::internal::monitor::core::collection::InteractionEventSummary ; 3.95974 ; 0.00147603 ; 0.143127 ; 9.15318 ; 0.183381 ; 
org::eclipse::mylyn::internal::tasks::ui::editors::SingleSelectionAttributeEditor ; 8.99655 ; 0.0117338 ; 0.239006 ; 9.46331 ; 0.517339 ; 
org::eclipse::mylyn::internal::wikitext::mediawiki::core::block::ListBlock ; 1.49003 ; 0.00852372 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
org::eclipse::mylyn::internal::team::ui::FocusedTeamExtensionPointReader ; 9.76667 ; 0.008669 ; 0.191027 ; 9.38507 ; 0.366875 ; 
org::eclipse::mylyn::internal::commons::net::PollingSslProtocolSocketFactory ; 1.84703 ; 9.48744e-4 ; 0.136921 ; 9.09329 ; 0.175609 ; 
org::eclipse::mylyn::internal::bugzilla::ui::wizard::NewBugzillaTaskWizard ; 18.4529 ; 0.0617338 ; 0.21225 ; 9.61644 ; 0.386049 ; 
org::eclipse::mylyn::internal::bugzilla::core::history::BugzillaTaskHistoryParser ; 11.1987 ; 0.061474 ; 0.183279 ; 9.40008 ; 0.313613 ; 
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteWorklog ; 3.13741 ; 0.0017909 ; 0.14525 ; 9.14037 ; 0.20589 ; 
org::eclipse::mylyn::internal::tasks::ui::PersonProposalLabelProvider ; 6.03561 ; 0.0121625 ; 0.149057 ; 9.21154 ; 0.190373 ; 
org::eclipse::mylyn::internal::tasks::ui::TaskSearchPage ; 24.0455 ; 0.221929 ; 0.275981 ; 9.87622 ; 0.565123 ; 
org::eclipse::mylyn::internal::trac::wiki::TracWikiPageHistoryPage ; 4.66839 ; 0.00170837 ; 0.163296 ; 9.21193 ; 0.278205 ; 
org::eclipse::mylyn::internal::monitor::usage::preferences::UsageDataPreferencePage ; 7.45522 ; 0.0389009 ; 0.152607 ; 9.25002 ; 0.193255 ; 
org::eclipse::mylyn::examples::monitor::study::FeedbackWizard ; 13.7574 ; 0.0104455 ; 0.207078 ; 9.50656 ; 0.406136 ; 
org::eclipse::mylyn::internal::jira::core::model::JiraStatus ; 4.56874 ; 0.00303055 ; 0.168925 ; 9.22022 ; 0.298986 ; 
org::eclipse::mylyn::internal::wikitext::ui::util::css::Stylesheet ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::confluence::core::block::TextBoxBlock ; 1.49003 ; 0.0127856 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
org::eclipse::mylyn::internal::bugzilla::ui::search::BugzillaSearchPage ; 38.7367 ; 1.90771 ; 0.273191 ; 10.1836 ; 0.512123 ; 
org::eclipse::mylyn::internal::context::ui::actions::OpenPrefsAction ; 3.95974 ; 0.00118276 ; 0.143127 ; 9.15318 ; 0.183381 ; 
org::eclipse::mylyn::internal::tasks::ui::actions::SynchronizeEditorAction ; 13.2646 ; 0.0395013 ; 0.209047 ; 9.50082 ; 0.421337 ; 
org::eclipse::mylyn::internal::java::ui::junit::TaskContextJUnitLaunchConfiguration ; 4.46389 ; 0.00254676 ; 0.14921 ; 9.17814 ; 0.211039 ; 
org::eclipse::mylyn::zest::layouts::exampleUses::SimpleSwingExample ; 11.186 ; 1.1509 ; 0.0224457 ; 0.284212 ; 0.0150746 ; 
org::eclipse::mylyn::internal::sandbox::ui::planner::InProgressTaskCollector ; 4.17741 ; 0.0019838 ; 0.160399 ; 9.19476 ; 0.270741 ; 
org::eclipse::mylyn::internal::tasks::ui::commands::TaskRepositoryParameterValues ; 6.86517 ; 0.00258314 ; 0.169033 ; 9.27338 ; 0.287693 ; 
org::eclipse::mylyn::internal::java::ui::search::JUnitReferencesProvider ; 4.46389 ; 0.00147678 ; 0.14921 ; 9.17814 ; 0.211039 ; 
org::eclipse::mylyn::context::ui::InterestFilter ; 23.4001 ; 0.0932042 ; 0.235162 ; 9.77762 ; 0.453967 ; 
org::eclipse::mylyn::internal::tasks::ui::editors::CommentGroupStrategy ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::wikitext::core::parser::builder::Messages ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::sandbox::ui::SandboxUiPlugin ; 11.0557 ; 0.0310359 ; 0.191568 ; 9.4164 ; 0.359764 ; 
org::eclipse::mylyn::internal::sandbox::ui::planner::ReminderCellEditor ; 3.33514 ; 0.00196555 ; 0.150616 ; 9.15563 ; 0.230868 ; 
org::eclipse::mylyn::internal::java::ui::search::AbstractJavaRelationProvider ; 11.8529 ; 0.0134046 ; 0.206022 ; 9.46352 ; 0.421934 ; 
org::eclipse::mylyn::internal::jira::core::wsdl::soap::JirasoapserviceV2SoapBindingStub ; 5.94514 ; 0.857933 ; 0.153982 ; 9.22122 ; 0.218565 ; 
org::eclipse::mylyn::monitor::core::InteractionEvent ; 11.215 ; 0.0768293 ; 0.180021 ; 9.39468 ; 0.29616 ; 
org::eclipse::mylyn::internal::tasks::ui::dialogs::UiLegendDialog ; 1.84703 ; 9.48744e-4 ; 0.136921 ; 9.09329 ; 0.175609 ; 
org::eclipse::mylyn::internal::tasks::ui::TaskTrimWidget ; 13.2514 ; 0.040041 ; 0.208662 ; 9.50018 ; 0.417653 ; 
org::eclipse::mylyn::internal::provisional::commons::ui::AdaptiveRefreshPolicy ; 3.39209 ; 0.00108068 ; 0.151673 ; 9.15904 ; 0.235454 ; 
org::eclipse::mylyn::internal::tasks::ui::wizards::NewRepositoryWizard ; 15.6746 ; 0.0256262 ; 0.219913 ; 9.57045 ; 0.441216 ; 
org::eclipse::mylyn::internal::tasks::ui::views::TaskListInterestSorter ; 4.15475 ; 0.00732959 ; 0.162734 ; 9.19857 ; 0.279504 ; 
org::xplanner::soap::ProjectData ; 6.45512 ; 0.0232189 ; 0.0300186 ; 0.209384 ; 0.084371 ; 
org::eclipse::mylyn::tasks::ui::TaskRepositoryLocationUiFactory ; 4.10346 ; 0.00126493 ; 0.157601 ; 9.18766 ; 0.259133 ; 
org::eclipse::mylyn::zest::layouts::LayoutIterationEvent ; 1.45219 ; 1.35718e-4 ; 0.00420507 ; 0.0409958 ; 0.00508017 ; 
org::eclipse::mylyn::wikitext::mediawiki::core::MediaWikiLanguage ; 2.38141 ; 0.0129326 ; 0.132656 ; 9.07779 ; 0.205382 ; 
org::eclipse::mylyn::jira::tests::util::MockJiraClientFactory ; 1.84703 ; 0.00132824 ; 0.136921 ; 9.09329 ; 0.175609 ; 
org::eclipse::mylyn::internal::wikitext::ui::util::css::Block ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::provisional::commons::soap::AxisHttpFault ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::zest::tests::swt::GraphSnippet3 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::actions::CopyCommentDetailsAction ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::trac::core::client::TracClientData ; 1.84703 ; 0.00132824 ; 0.136921 ; 9.09329 ; 0.175609 ; 
org::eclipse::mylyn::internal::context::ui::editors::ContextPageFactory ; 5.63443 ; 0.00198072 ; 0.175647 ; 9.25922 ; 0.331448 ; 
org::eclipse::mylyn::internal::jira::ui::editor::WorkLogPart ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::bugzilla::core::BugzillaException ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::core::TaskTask ; 3.4091 ; 0.0013986 ; 0.153414 ; 9.16273 ; 0.242476 ; 
org::eclipse::mylyn::internal::pde::ui::XmlJavaRelationProvider ; 11.2297 ; 0.0270237 ; 0.204074 ; 9.44554 ; 0.419127 ; 
org::eclipse::mylyn::internal::context::ui::ActiveViewSelectionDragAdapter ; 7.98467 ; 0.00652745 ; 0.156875 ; 9.26997 ; 0.215638 ; 
org::eclipse::mylyn::internal::java::ui::actions::ShowFilteredChildrenAction ; 4.76607 ; 0.00904685 ; 0.158954 ; 9.20515 ; 0.255427 ; 
org::eclipse::mylyn::internal::context::ui::ContextUiPlugin ; 8.4865 ; 0.0216728 ; 0.234097 ; 9.44205 ; 0.505447 ; 
org::eclipse::mylyn::internal::wikitext::ui::editor::assist::AnchorCompletionProcessor ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteStatus ; 5.94514 ; 0.00780987 ; 0.153982 ; 9.22122 ; 0.218565 ; 
org::eclipse::mylyn::internal::ide::ui::actions::FocusResourceNavigatorAction ; 7.78312 ; 0.0162475 ; 0.17331 ; 9.30245 ; 0.293948 ; 
org::eclipse::mylyn::internal::tasks::ui::views::WorkweekProgressBar ; 8.74495 ; 0.00639466 ; 0.172509 ; 9.32359 ; 0.284664 ; 
org::eclipse::mylyn::wikitext::core::parser::util::MatcherAdaper ; 1.49003 ; 0.00102285 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
org::eclipse::mylyn::tasks::core::data::TaskAttributeMetaData ; 4.83045 ; 0.00438265 ; 0.172387 ; 9.23327 ; 0.316587 ; 
org::eclipse::mylyn::internal::context::core::AbstractRelationProvider ; 4.92306 ; 0.0033564 ; 0.169719 ; 9.2306 ; 0.307768 ; 
org::eclipse::mylyn::internal::wikitext::core::parser::builder::NoSplittingStrategy ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::wikitext::core::parser::markup::AbstractMarkupLanguage ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::ui::util::css::editor::CssBlockScanner ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::sandbox::ui::editors::ExtensibleBugzillaTaskEditorPage ; 5.27238 ; 0.0891825 ; 0.209691 ; 9.31711 ; 0.400416 ; 
org::eclipse::mylyn::internal::java::ui::actions::FocusDebugViewAction ; 5.37295 ; 0.0399086 ; 0.146101 ; 9.18978 ; 0.184732 ; 
org::eclipse::mylyn::internal::jira::core::wsdl::beans::AbstractRemoteEntity ; 5.94514 ; 0.00947377 ; 0.153982 ; 9.22122 ; 0.218565 ; 
org::eclipse::mylyn::internal::bugzilla::ui::actions::AbstractOfflineReportsAction ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::monitor::usage::wizards::UsageSummaryEditorWizardPage ; 10.8599 ; 0.00745167 ; 0.180517 ; 9.38469 ; 0.297294 ; 
org::eclipse::mylyn::tasks::ui::editors::TaskEditorInput ; 15.7237 ; 0.0585188 ; 0.21529 ; 9.56692 ; 0.424758 ; 
org::eclipse::mylyn::internal::commons::soap::SoapRequest ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::core::model::filter::PriorityFilter ; 4.58293 ; 0.00246695 ; 0.145075 ; 9.17116 ; 0.186189 ; 
org::eclipse::mylyn::commons::net::WebUtil ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::xplanner::soap::PersonData ; 6.45512 ; 0.0378619 ; 0.0300186 ; 0.209384 ; 0.084371 ; 
org::eclipse::mylyn::internal::wikitext::core::WikiTextPlugin ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::core::parser::builder::SplittingHtmlDocumentBuilder ; 1.49003 ; 0.0196046 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
org::eclipse::mylyn::internal::sandbox::ui::actions::ShowQualifiedNamesAction ; 3.24474 ; 0.00115886 ; 0.148128 ; 9.14866 ; 0.21996 ; 
org::eclipse::mylyn::monitor::ui::AbstractEditorTracker ; 3.17351 ; 0.00132833 ; 0.140881 ; 9.13106 ; 0.180758 ; 
org::eclipse::mylyn::internal::wikitext::textile::core::block::CodeBlock ; 1.49003 ; 0.00306854 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
org::eclipse::mylyn::internal::team::ui::ContextChangeSetDecorator ; 9.69489 ; 0.00788441 ; 0.17909 ; 9.35353 ; 0.308979 ; 
org::eclipse::mylyn::internal::xplanner::ui::wizard::XPlannerQueryWizardUtils ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::zest::layouts::exampleStructures::SimpleGraph ; 2.56087 ; 0.0163814 ; 0.0056572 ; 0.0665684 ; 0.00513944 ; 
org::eclipse::mylyn::internal::jira::core::JiraCorePlugin ; 17.2963 ; 0.0445103 ; 0.225322 ; 9.62421 ; 0.455087 ; 
org::eclipse::mylyn::tasks::tests::connector::MockRepositoryQuery ; 9.76545 ; 0.00747416 ; 0.17828 ; 9.35639 ; 0.306718 ; 
org::eclipse::mylyn::internal::monitor::usage::MonitorPreferenceConstants ; 4.58293 ; 0.0026634 ; 0.145075 ; 9.17116 ; 0.186189 ; 
org::eclipse::mylyn::internal::bugzilla::core::RepositoryConfigurationFactory ; 11.8437 ; 0.0387935 ; 0.157718 ; 9.35063 ; 0.187759 ; 
org::eclipse::mylyn::wikitext::core::parser::MarkupParser ; 1.49003 ; 0.00375044 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
org::eclipse::mylyn::internal::java::ui::search::JavaWriteAccessProvider ; 3.17351 ; 0.00112128 ; 0.140881 ; 9.13106 ; 0.180758 ; 
org::eclipse::mylyn::internal::bugzilla::ui::tasklist::BugzillaRepositorySettingsPage ; 35.5302 ; 0.848744 ; 0.256114 ; 10.0764 ; 0.451404 ; 
org::eclipse::mylyn::bugzilla::deprecated::BugzillaAttributeFactory ; 1.84703 ; 9.48744e-4 ; 0.136921 ; 9.09329 ; 0.175609 ; 
org::eclipse::mylyn::zest::layouts::exampleStructures::SimpleNode ; 5.42237 ; 0.0725384 ; 0.0106341 ; 0.137188 ; 0.00615056 ; 
org::eclipse::mylyn::tasks::core::data::TaskAttachmentModel ; 4.10346 ; 0.00367514 ; 0.157601 ; 9.18766 ; 0.259133 ; 
org::eclipse::mylyn::internal::tasks::core::Person ; 5.37749 ; 0.00271517 ; 0.162527 ; 9.22708 ; 0.270637 ; 
org::eclipse::mylyn::internal::pde::ui::PdeUiBridgePlugin ; 11.6064 ; 0.0232238 ; 0.19721 ; 9.44053 ; 0.381849 ; 
org::eclipse::mylyn::internal::context::core::DegreeOfSeparation ; 6.78109 ; 0.00181381 ; 0.169503 ; 9.27181 ; 0.285978 ; 
org::eclipse::mylyn::internal::tasks::ui::actions::ShowTaskRepositoriesViewAction ; 6.00254 ; 0.00601353 ; 0.148624 ; 9.20964 ; 0.189072 ; 
