classname ; CvsEntropy ; CvsWEntropy ; CvsLinEntropy ; CvsLogEntropy ; CvsExpEntropy ; 
org::apache::lucene::search::RangeTermEnum ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::StopFilter ; 11.0402 ; 0.307877 ; 0.0634577 ; 0.371815 ; 0.170339 ; 
org::apache::lucene::index::PositionBasedTermVectorMapper ; 1.76352 ; 0.00506796 ; 0.00596275 ; 0.052058 ; 0.0101467 ; 
org::apache::lucene::store::ChecksumIndexOutput ; 2.31429 ; 0.0219407 ; 0.0168265 ; 0.0880797 ; 0.0634498 ; 
org::apache::lucene::misc::LengthNormModifier ; 4.43735 ; 0.117002 ; 0.0379541 ; 0.172472 ; 0.103124 ; 
org::apache::lucene::benchmark::byTask::tasks::OptimizeTask ; 4.52366 ; 0.0174744 ; 0.0140815 ; 0.12928 ; 0.0247287 ; 
org::apache::lucene::xmlparser::QueryTemplateManager ; 3.03811 ; 0.11059 ; 0.0559182 ; 0.193159 ; 0.109104 ; 
org::apache::lucene::demo::FileDocument ; 2.88097 ; 0.0058919 ; 0.0551741 ; 0.187772 ; 0.108062 ; 
org::tartarus::snowball::ext::German2Stemmer ; 1.35264 ; 8.32763e-4 ; 0.0350566 ; 0.101164 ; 0.0995792 ; 
org::apache::lucene::index::DocHelper ; 11.4214 ; 0.369933 ; 0.0753887 ; 0.411395 ; 0.139189 ; 
org::apache::lucene::search::TopDocCollector ; 6.78032 ; 0.064671 ; 0.0805721 ; 0.323633 ; 0.173886 ; 
org::apache::lucene::index::MultiSegmentReader ; 5.96254 ; 0.289126 ; 0.0817368 ; 0.31309 ; 0.187653 ; 
org::apache::lucene::search::QueryWrapperFilter ; 2.46006 ; 0.00590838 ; 0.00959337 ; 0.0751859 ; 0.0230982 ; 
org::apache::lucene::search::function::DocValues ; 3.87796 ; 0.0250367 ; 0.0135441 ; 0.115313 ; 0.0256072 ; 
org::apache::lucene::index::DocFieldConsumerPerThread ; 0.792859 ; 5.1848e-4 ; 0.0122672 ; 0.0424562 ; 0.0457934 ; 
org::apache::lucene::analysis::KeywordTokenizer ; 2.61865 ; 0.0879209 ; 0.00280624 ; 0.0577254 ; 2.65708e-5 ; 
org::apache::lucene::queryParser::precedence::TokenMgrError ; 1.31187 ; 0.00868421 ; 0.00138824 ; 0.0288405 ; 1.14211e-5 ; 
org::apache::lucene::analysis::ngram::EdgeNGramTokenizer ; 5.37625 ; 0.0687913 ; 0.0429417 ; 0.204598 ; 0.117724 ; 
org::apache::lucene::search::similar::MoreLikeThisQuery ; 5.69695 ; 0.0806006 ; 0.0616937 ; 0.261994 ; 0.114258 ; 
org::apache::lucene::search::highlight::SimpleHTMLFormatter ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::FormatPostingsFieldsWriter ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::NoLockFactory ; 3.64676 ; 0.00834589 ; 0.00728374 ; 0.0931516 ; 0.00280479 ; 
org::apache::lucene::search::FilterClause ; 3.90708 ; 0.0293379 ; 0.0577081 ; 0.215128 ; 0.11138 ; 
org::apache::lucene::xmlparser::webdemo::FormBasedXmlQueryDemo ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::InvertedDocEndConsumerPerField ; 0.792859 ; 5.1848e-4 ; 0.0122672 ; 0.0424562 ; 0.0457934 ; 
org::tartarus::snowball::ext::RomanianStemmer ; 1.35264 ; 8.32763e-4 ; 0.0350566 ; 0.101164 ; 0.0995792 ; 
org::apache::lucene::store::je::File ; 4.7258 ; 0.117878 ; 0.0578471 ; 0.231331 ; 0.108276 ; 
org::apache::lucene::benchmark::byTask::tasks::DeleteDocTask ; 4.50164 ; 0.0316107 ; 0.0112521 ; 0.121935 ; 0.00950658 ; 
org::apache::lucene::search::Scorer ; 5.59993 ; 0.0866711 ; 0.0166679 ; 0.156288 ; 0.0332368 ; 
org::apache::lucene::analysis::nl::DutchStemmer ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::function::ValueSourceQuery ; 3.95872 ; 0.0153674 ; 0.0400426 ; 0.16897 ; 0.113967 ; 
org::apache::lucene::store::db::SanityLoadLibrary ; 1.28083 ; 0.00259405 ; 0.00351199 ; 0.0356101 ; 0.00369221 ; 
org::apache::lucene::benchmark::byTask::tasks::NewAnalyzerTask ; 0.96755 ; 0.00470229 ; 0.00316392 ; 0.0282847 ; 0.00502553 ; 
org::tartarus::snowball::ext::GermanStemmer ; 1.35264 ; 8.32763e-4 ; 0.0350566 ; 0.101164 ; 0.0995792 ; 
org::apache::lucene::util::Constants ; 4.04167 ; 0.0328469 ; 0.0083892 ; 0.103332 ; 0.00676912 ; 
org::apache::lucene::queryParser::surround::query::SrndTermQuery ; 4.06683 ; 0.0243134 ; 0.00627614 ; 0.0971617 ; 0.00125813 ; 
org::apache::lucene::queryParser::surround::query::SrndTruncQuery ; 2.67407 ; 0.00818132 ; 0.00445684 ; 0.0650567 ; 0.00118519 ; 
org::apache::lucene::search::spans::NearSpansUnordered ; 4.66519 ; 0.0409413 ; 0.0993396 ; 3.39625 ; 0.189983 ; 
org::apache::lucene::xmlparser::builders::BooleanFilterBuilder ; 4.72472 ; 0.0495644 ; 0.058312 ; 0.232918 ; 0.108958 ; 
org::apache::lucene::benchmark::quality::utils::SimpleQQParser ; 1.17486 ; 9.65682e-4 ; 0.00361796 ; 0.0337529 ; 0.00505055 ; 
org::apache::lucene::index::SnapshotDeletionPolicy ; 5.97302 ; 0.0391736 ; 0.0658061 ; 0.27076 ; 0.198475 ; 
org::apache::lucene::analysis::cz::CzechAnalyzer ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::ByteSliceWriter ; 1.18032 ; 0.00168297 ; 0.0108864 ; 0.0494884 ; 0.0439342 ; 
org::apache::lucene::analysis::fr::FrenchStemmer ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::feeds::AbstractQueryMaker ; 1.45269 ; 4.4025e-4 ; 0.00350248 ; 0.0389943 ; 0.00253864 ; 
org::apache::lucene::search::FilteredTermEnum ; 2.94415 ; 0.00557231 ; 0.00515406 ; 0.0726763 ; 0.00131696 ; 
org::apache::lucene::analysis::payloads::NumericPayloadTokenFilter ; 3.37826 ; 0.0316246 ; 0.0404763 ; 0.157785 ; 0.123391 ; 
org::apache::lucene::analysis::compound::hyphenation::PatternParser ; 1.50087 ; 0.00270569 ; 0.0417467 ; 3.20079 ; 0.0731185 ; 
org::apache::lucene::analysis::fr::FrenchStemFilter ; 1.25878 ; 0.00762692 ; 0.0013038 ; 0.0275436 ; 8.92963e-6 ; 
org::apache::lucene::search::spans::SpanQuery ; 5.5834 ; 0.0319304 ; 0.0380942 ; 0.194271 ; 0.100661 ; 
org::apache::lucene::search::function::OrdFieldSource ; 3.93677 ; 0.00562569 ; 0.0617223 ; 0.227022 ; 0.126922 ; 
org::tartarus::snowball::ext::DutchStemmer ; 1.35264 ; 8.32763e-4 ; 0.0350566 ; 0.101164 ; 0.0995792 ; 
org::apache::lucene::index::memory::PatternAnalyzer ; 12.0175 ; 0.215343 ; 0.0990119 ; 0.467422 ; 0.211415 ; 
org::apache::lucene::search::function::FieldScoreQuery ; 2.76207 ; 0.00363758 ; 0.035341 ; 0.132005 ; 0.103588 ; 
org::apache::lucene::analysis::compound::CompoundWordTokenFilterBase ; 2.5991 ; 0.00845957 ; 0.0419123 ; 0.142869 ; 0.141042 ; 
org::apache::lucene::swing::models::ListSearcher ; 6.26449 ; 0.0179557 ; 0.0634723 ; 0.275728 ; 0.126799 ; 
org::apache::lucene::index::DocConsumer ; 0.792859 ; 5.1848e-4 ; 0.0122672 ; 0.0424562 ; 0.0457934 ; 
org::apache::lucene::analysis::standard::StandardTokenizer ; 9.37718 ; 0.32649 ; 0.0619818 ; 0.332374 ; 0.182565 ; 
org::apache::lucene::xmlparser::builders::SpanOrTermsBuilder ; 4.40689 ; 0.0306045 ; 0.0368369 ; 0.168217 ; 0.10098 ; 
org::apache::lucene::analysis::cn::ChineseTokenizer ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::wikipedia::analysis::WikipediaTokenizer ; 4.91412 ; 0.130016 ; 0.0520034 ; 0.217276 ; 0.168567 ; 
org::apache::lucene::store::instantiated::InstantiatedTermDocs ; 1.38982 ; 0.00434966 ; 0.0139123 ; 0.0601513 ; 0.0535355 ; 
org::apache::lucene::index::DocFieldProcessorPerThread ; 1.54522 ; 0.00137637 ; 0.0273145 ; 0.0891453 ; 0.0962259 ; 
org::apache::lucene::xmlparser::builders::UserInputQueryBuilder ; 5.74047 ; 0.0825305 ; 0.0753778 ; 0.292707 ; 0.17923 ; 
org::apache::lucene::analysis::ru::RussianStemFilter ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::shingle::ShingleFilter ; 3.4997 ; 0.0334453 ; 0.0487579 ; 0.177749 ; 0.16716 ; 
org::apache::lucene::index::DocFieldConsumer ; 0.792859 ; 5.1848e-4 ; 0.0122672 ; 0.0424562 ; 0.0457934 ; 
org::apache::lucene::analysis::compound::hyphenation::CharVector ; 1.18716 ; 0.00167713 ; 0.0103756 ; 0.0486875 ; 0.0417474 ; 
org::apache::lucene::search::FilterManager ; 2.52346 ; 0.00138511 ; 0.0551703 ; 0.180832 ; 0.109618 ; 
org::apache::lucene::search::PhraseQuery ; 9.68386 ; 0.157584 ; 0.130155 ; 3.56135 ; 0.262809 ; 
org::apache::lucene::index::TermsHashConsumer ; 1.15014 ; 6.83682e-4 ; 0.0207298 ; 0.0671158 ; 0.072263 ; 
org::apache::lucene::queryParser::surround::query::BooleanQueryTst ; 2.74289 ; 0.0336228 ; 0.00562364 ; 0.0699285 ; 0.004366 ; 
org::apache::lucene::index::KeepOnlyLastCommitDeletionPolicy ; 2.32375 ; 0.00208052 ; 0.00873391 ; 0.0699581 ; 0.0207461 ; 
org::apache::lucene::search::BooleanScorer ; 3.67974 ; 0.0141081 ; 0.0083349 ; 0.0970669 ; 0.00526084 ; 
org::apache::lucene::search::FieldCacheImpl ; 16.8684 ; 0.867589 ; 0.114725 ; 0.606812 ; 0.244443 ; 
org::apache::lucene::store::instantiated::InstantiatedTermFreqVector ; 0.60098 ; 3.8181e-4 ; 0.00388466 ; 0.0219358 ; 0.0141336 ; 
org::apache::lucene::index::DocFieldConsumerPerField ; 0.792859 ; 5.1848e-4 ; 0.0122672 ; 0.0424562 ; 0.0457934 ; 
org::apache::lucene::benchmark::byTask::tasks::RepSumByPrefTask ; 3.28866 ; 0.0298755 ; 0.00774168 ; 0.0876976 ; 0.00527147 ; 
org::apache::lucene::index::FormatPostingsPositionsWriter ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::FieldsReader ; 25.5769 ; 0.799957 ; 0.172332 ; 0.926117 ; 0.425781 ; 
org::apache::lucene::store::GCJDirectory ; 2.88097 ; 0.00440662 ; 0.0551741 ; 0.187772 ; 0.108062 ; 
org::apache::lucene::search::spell::SuggestWord ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::xmlparser::builders::SpanTermBuilder ; 2.99495 ; 0.0357167 ; 0.00530023 ; 0.0740352 ; 0.00168471 ; 
org::apache::lucene::benchmark::byTask::utils::Algorithm ; 4.52366 ; 0.0865696 ; 0.0140815 ; 0.12928 ; 0.0247287 ; 
org::apache::lucene::search::CachingWrapperFilterHelper ; 2.46006 ; 0.00289736 ; 0.00959337 ; 0.0751859 ; 0.0230982 ; 
org::tartarus::snowball::ext::RussianStemmer ; 1.35264 ; 8.32763e-4 ; 0.0350566 ; 0.101164 ; 0.0995792 ; 
org::apache::lucene::store::db::Block ; 1.43177 ; 0.0129918 ; 0.00146826 ; 0.0312605 ; 9.22005e-6 ; 
org::apache::lucene::search::HitCollector ; 4.31109 ; 0.0151422 ; 0.0104144 ; 0.113686 ; 0.0154823 ; 
org::apache::lucene::index::TermVectorMapper ; 2.41614 ; 0.0251721 ; 0.00861283 ; 0.0723787 ; 0.0164911 ; 
org::apache::lucene::util::OpenBitSet ; 3.07326 ; 0.00394291 ; 0.074757 ; 0.233643 ; 0.17614 ; 
org::apache::lucene::benchmark::byTask::tasks::ReadTokensTask ; 1.17973 ; 0.00553895 ; 0.00374408 ; 0.0341887 ; 0.00558445 ; 
org::apache::lucene::store::je::Block ; 3.81886 ; 0.0130551 ; 0.0564659 ; 0.209658 ; 0.108135 ; 
org::apache::lucene::util::StringHelper ; 2.54988 ; 0.017328 ; 0.0095867 ; 0.0759522 ; 0.0250941 ; 
org::apache::lucene::swing::models::ListSearcherSimulator ; 3.85212 ; 0.0222901 ; 0.0552128 ; 0.205541 ; 0.107064 ; 
org::apache::lucene::demo::html::Tags ; 1.64243 ; 0.00391152 ; 0.00325183 ; 0.0418737 ; 0.00116335 ; 
org::apache::lucene::benchmark::byTask::tasks::SetPropTask ; 3.28866 ; 0.0184133 ; 0.00774168 ; 0.0876976 ; 0.00527147 ; 
org::apache::lucene::store::LockVerifyServer ; 2.36108 ; 0.00282275 ; 0.00943583 ; 0.0732947 ; 0.0214563 ; 
org::apache::lucene::analysis::payloads::TokenOffsetPayloadTokenFilter ; 2.71012 ; 0.0488462 ; 0.0375713 ; 0.136479 ; 0.115988 ; 
org::apache::lucene::search::spans::SpanScorer ; 6.64038 ; 0.118494 ; 0.063301 ; 0.285468 ; 0.113346 ; 
org::apache::lucene::index::MultiLevelSkipListReader ; 3.64568 ; 0.113522 ; 0.0188846 ; 0.120786 ; 0.057021 ; 
org::apache::lucene::index::DocumentsWriterThreadState ; 3.17313 ; 0.211347 ; 0.0313166 ; 0.136571 ; 0.120185 ; 
org::apache::lucene::document::LoadFirstFieldSelector ; 2.29636 ; 0.0151451 ; 0.0137681 ; 0.0789014 ; 0.0493051 ; 
org::apache::lucene::search::PrefixFilter ; 5.88673 ; 0.0345824 ; 0.0187659 ; 0.169599 ; 0.0331881 ; 
org::apache::lucene::index::TermVectorsTermsWriter ; 1.54522 ; 6.01081e-4 ; 0.0273145 ; 0.0891453 ; 0.0962259 ; 
org::apache::lucene::benchmark::Driver ; 3.12296 ; 9.91854e-4 ; 0.00690727 ; 0.0818702 ; 0.00401529 ; 
org::apache::lucene::benchmark::quality::utils::SubmissionReport ; 2.40151 ; 0.00966953 ; 0.00960402 ; 0.0743622 ; 0.0225175 ; 
org::apache::lucene::store::instantiated::InstantiatedTerm ; 0.60098 ; 3.8181e-4 ; 0.00388466 ; 0.0219358 ; 0.0141336 ; 
org::apache::lucene::store::instantiated::FieldSetting ; 0.788836 ; 0.00158714 ; 0.0100276 ; 0.0382156 ; 0.0394019 ; 
org::apache::lucene::index::SegmentReader ; 26.0888 ; 0.956908 ; 0.158873 ; 0.900412 ; 0.365193 ; 
org::apache::lucene::benchmark::byTask::tasks::SearchTravRetLoadFieldSelectorTask ; 3.41583 ; 0.0103702 ; 0.0116627 ; 0.100314 ; 0.0234698 ; 
org::apache::lucene::benchmark::standard::ReutersQueries ; 2.60998 ; 0.0289249 ; 0.00641575 ; 0.0701584 ; 0.00618888 ; 
org::apache::lucene::queryParser::surround::parser::TokenMgrError ; 1.03163 ; 0.0042698 ; 0.00120501 ; 0.023183 ; 2.18418e-5 ; 
org::apache::lucene::index::FormatPostingsDocsWriter ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::db::File ; 1.43177 ; 0.0129918 ; 0.00146826 ; 0.0312605 ; 9.22005e-6 ; 
org::apache::lucene::index::SegmentInfo ; 11.3676 ; 0.375406 ; 0.114134 ; 3.5767 ; 0.217353 ; 
org::apache::lucene::index::ReadOnlyMultiSegmentReader ; 1.35264 ; 8.32763e-4 ; 0.0350566 ; 0.101164 ; 0.0995792 ; 
org::apache::lucene::index::StoredFieldsWriter ; 0.792859 ; 5.1848e-4 ; 0.0122672 ; 0.0424562 ; 0.0457934 ; 
org::apache::lucene::xmlparser::CorePlusExtensionsParser ; 5.87959 ; 0.0479768 ; 0.016575 ; 0.161808 ; 0.0306611 ; 
org::apache::lucene::index::RawPostingList ; 0.792859 ; 5.1848e-4 ; 0.0122672 ; 0.0424562 ; 0.0457934 ; 
org::apache::lucene::benchmark::byTask::tasks::ReadTask ; 5.76219 ; 0.111712 ; 0.0660038 ; 0.275178 ; 0.131628 ; 
org::apache::lucene::benchmark::byTask::feeds::SimpleDocMaker ; 4.90018 ; 0.174915 ; 0.0121122 ; 0.132328 ; 0.00991837 ; 
org::apache::lucene::store::NIOFSDirectory ; 1.25985 ; 7.72812e-4 ; 0.0364986 ; 0.101967 ; 0.0980091 ; 
org::apache::lucene::index::FreqProxTermsWriterPerField ; 1.54522 ; 0.0242349 ; 0.0273145 ; 0.0891453 ; 0.0962259 ; 
org::apache::lucene::demo::IndexHTML ; 6.17458 ; 0.216048 ; 0.0138113 ; 0.15911 ; 0.0205534 ; 
org::apache::lucene::analysis::nl::DutchStemFilter ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::IndexFileDeleter ; 18.3422 ; 0.377512 ; 0.114049 ; 0.642115 ; 0.303306 ; 
org::tartarus::snowball::ext::KpStemmer ; 1.35264 ; 8.32763e-4 ; 0.0350566 ; 0.101164 ; 0.0995792 ; 
lucli::Lucli ; 1.43177 ; 0.0129918 ; 0.00146826 ; 0.0312605 ; 9.22005e-6 ; 
org::apache::lucene::analysis::ar::ArabicStemmer ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::DocFieldProcessorPerField ; 0.792859 ; 5.1848e-4 ; 0.0122672 ; 0.0424562 ; 0.0457934 ; 
org::apache::lucene::analysis::LetterTokenizer ; 1.64243 ; 0.00391152 ; 0.00325183 ; 0.0418737 ; 0.00116335 ; 
org::apache::lucene::queryParser::surround::query::SimpleTerm ; 3.9126 ; 0.0131323 ; 0.0563791 ; 0.210955 ; 0.108084 ; 
org::apache::lucene::search::SortComparator ; 2.1402 ; 0.0158288 ; 0.00623405 ; 0.0604822 ; 0.00782807 ; 
org::apache::lucene::analysis::th::ThaiWordFilter ; 3.67948 ; 0.012444 ; 0.0851327 ; 0.265063 ; 0.206437 ; 
org::apache::lucene::index::CompoundFileReader ; 8.43595 ; 0.408934 ; 0.0288185 ; 0.240385 ; 0.0637452 ; 
org::apache::lucene::store::RAMDirectory ; 14.0755 ; 0.203273 ; 0.0409222 ; 0.387802 ; 0.0687205 ; 
org::apache::lucene::index::memory::AnalyzerUtil ; 8.26847 ; 0.408332 ; 0.0926648 ; 0.376457 ; 0.208128 ; 
org::apache::lucene::analysis::br::BrazilianStemFilter ; 1.25878 ; 0.00762692 ; 0.0013038 ; 0.0275436 ; 8.92963e-6 ; 
org::apache::lucene::index::CorruptIndexException ; 1.09884 ; 0.00126433 ; 0.00252752 ; 0.0291281 ; 0.00157239 ; 
org::apache::lucene::search::QueryTermVector ; 3.05437 ; 0.0118909 ; 0.0347885 ; 0.136055 ; 0.100458 ; 
org::apache::lucene::store::SimpleFSLockFactory ; 10.3263 ; 0.10637 ; 0.0293917 ; 0.287547 ; 0.0455709 ; 
org::apache::lucene::demo::html::Entities ; 2.88097 ; 0.00638699 ; 0.0551741 ; 0.187772 ; 0.108062 ; 
org::apache::lucene::benchmark::byTask::tasks::OpenReaderTask ; 3.28866 ; 0.0135264 ; 0.00774168 ; 0.0876976 ; 0.00527147 ; 
org::apache::lucene::benchmark::byTask::PerfRunData ; 11.2928 ; 0.118556 ; 0.0480877 ; 0.351652 ; 0.114231 ; 
org::apache::lucene::search::RangeFilter ; 8.49681 ; 0.185602 ; 0.0972412 ; 0.392917 ; 0.227999 ; 
org::apache::lucene::index::ByteBlockPool ; 2.57416 ; 0.016761 ; 0.0270383 ; 0.11388 ; 0.103861 ; 
org::apache::lucene::analysis::CharArraySet ; 4.10964 ; 0.196315 ; 0.0171903 ; 0.129112 ; 0.0424604 ; 
org::apache::lucene::index::NormsWriterPerThread ; 0.792859 ; 5.1848e-4 ; 0.0122672 ; 0.0424562 ; 0.0457934 ; 
org::apache::lucene::index::DocFieldProcessor ; 0.792859 ; 5.1848e-4 ; 0.0122672 ; 0.0424562 ; 0.0457934 ; 
org::apache::lucene::xmlparser::builders::SpanQueryBuilderFactory ; 3.66829 ; 0.0219196 ; 0.0564034 ; 0.206585 ; 0.108521 ; 
org::apache::lucene::index::TermsHashPerField ; 1.54522 ; 0.00172271 ; 0.0273145 ; 0.0891453 ; 0.0962259 ; 
org::apache::lucene::search::ConjunctionScorer ; 6.52069 ; 0.44398 ; 0.0180491 ; 0.177842 ; 0.0343981 ; 
org::apache::lucene::index::FormatPostingsFieldsConsumer ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::MultiPhraseQuery ; 14.6136 ; 0.325199 ; 0.12129 ; 3.6437 ; 0.2146 ; 
org::apache::lucene::index::FieldNormModifier ; 4.63934 ; 0.0116243 ; 0.0882686 ; 0.293469 ; 0.209899 ; 
org::apache::lucene::analysis::nl::WordlistLoader ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::util::BitUtil ; 1.17515 ; 6.69115e-4 ; 0.00634538 ; 0.0402517 ; 0.0203787 ; 
org::apache::lucene::analysis::miscellaneous::SingleTokenTokenStream ; 2.35699 ; 0.00894951 ; 0.0440601 ; 0.140911 ; 0.148302 ; 
org::apache::lucene::search::spell::LevensteinDistance ; 0.938338 ; 0.0145218 ; 0.0111861 ; 0.0440916 ; 0.0447485 ; 
org::apache::lucene::analysis::miscellaneous::EmptyTokenStream ; 2.35699 ; 0.00934848 ; 0.0440601 ; 0.140911 ; 0.148302 ; 
org::apache::lucene::util::ToStringUtils ; 4.57123 ; 0.0114461 ; 0.00909305 ; 0.115984 ; 0.0055316 ; 
org::apache::lucene::index::FreqProxFieldMergeState ; 1.54522 ; 0.00830319 ; 0.0273145 ; 0.0891453 ; 0.0962259 ; 
org::apache::lucene::store::instantiated::InstantiatedTermDocumentInformation ; 0.60098 ; 3.8181e-4 ; 0.00388466 ; 0.0219358 ; 0.0141336 ; 
org::apache::lucene::analysis::WhitespaceAnalyzer ; 2.82217 ; 0.0115276 ; 0.00699591 ; 0.0760623 ; 0.0067478 ; 
org::apache::lucene::search::SpanQueryFilter ; 3.30197 ; 0.00427818 ; 0.0732474 ; 3.31753 ; 0.114553 ; 
org::apache::lucene::store::instantiated::FieldSettings ; 0.788836 ; 0.00158714 ; 0.0100276 ; 0.0382156 ; 0.0394019 ; 
org::apache::lucene::index::MultipleTermPositions ; 5.80413 ; 0.263764 ; 0.0613751 ; 0.263233 ; 0.112092 ; 
org::apache::lucene::analysis::compound::HyphenationCompoundWordTokenFilter ; 1.18716 ; 0.00167713 ; 0.0103756 ; 0.0486875 ; 0.0417474 ; 
org::apache::lucene::demo::html::HTMLParserTokenManager ; 1.41194 ; 0.0023938 ; 0.0315366 ; 0.0941817 ; 0.099295 ; 
org::apache::lucene::benchmark::byTask::utils::FileUtils ; 2.58836 ; 0.0167251 ; 0.00607429 ; 0.0689624 ; 0.00411087 ; 
org::apache::lucene::index::DocFieldConsumersPerField ; 0.792859 ; 5.1848e-4 ; 0.0122672 ; 0.0424562 ; 0.0457934 ; 
org::apache::lucene::search::BooleanScorer2 ; 12.9419 ; 0.537444 ; 0.027018 ; 0.330283 ; 0.02595 ; 
org::apache::lucene::benchmark::byTask::tasks::SearchTravRetTask ; 3.28866 ; 0.0159804 ; 0.00774168 ; 0.0876976 ; 0.00527147 ; 
org::apache::lucene::index::NormsWriter ; 0.792859 ; 5.1848e-4 ; 0.0122672 ; 0.0424562 ; 0.0457934 ; 
org::apache::lucene::benchmark::byTask::stats::Report ; 3.28866 ; 0.0194204 ; 0.00774168 ; 0.0876976 ; 0.00527147 ; 
com::sleepycat::db::DbHandleExtractor ; 1.43177 ; 0.0129918 ; 0.00146826 ; 0.0312605 ; 9.22005e-6 ; 
org::apache::lucene::index::DirectoryIndexReader ; 9.24384 ; 0.224015 ; 0.105203 ; 0.42435 ; 0.342104 ; 
org::apache::lucene::search::function::FloatFieldSource ; 3.93677 ; 0.00562569 ; 0.0617223 ; 0.227022 ; 0.126922 ; 
org::apache::lucene::search::Hit ; 7.82654 ; 0.129167 ; 0.0726917 ; 0.32827 ; 0.158735 ; 
org::apache::lucene::index::ByteSliceReader ; 1.39384 ; 0.00375193 ; 0.0161519 ; 0.0643919 ; 0.059927 ; 
org::apache::lucene::analysis::fr::ElisionFilter ; 4.42816 ; 0.030271 ; 0.0886806 ; 0.290466 ; 0.212731 ; 
org::apache::lucene::benchmark::quality::QualityQuery ; 1.17486 ; 9.65682e-4 ; 0.00361796 ; 0.0337529 ; 0.00505055 ; 
org::apache::lucene::search::DuplicateFilter ; 3.6711 ; 0.00730358 ; 0.047325 ; 0.178239 ; 0.155845 ; 
org::apache::lucene::index::TermVectorAccessor ; 1.25985 ; 7.72812e-4 ; 0.0364986 ; 0.101967 ; 0.0980091 ; 
org::apache::lucene::index::IndexWriter ; 39.6054 ; 4.49023 ; 0.242303 ; 4.4516 ; 0.535071 ; 
org::apache::lucene::demo::IndexFiles ; 4.17914 ; 0.011353 ; 0.0114939 ; 0.114259 ; 0.0207742 ; 
org::apache::lucene::search::highlight::DefaultEncoder ; 2.49732 ; 0.00812201 ; 0.0532261 ; 0.173442 ; 0.106908 ; 
org::apache::lucene::analysis::ISOLatin1AccentFilter ; 1.97962 ; 0.383604 ; 0.00218663 ; 0.043934 ; 2.57962e-5 ; 
org::apache::lucene::search::highlight::WeightedSpanTermExtractor ; 4.9693 ; 0.197344 ; 0.103994 ; 0.33567 ; 0.288668 ; 
org::apache::lucene::util::OpenBitSetDISI ; 1.26735 ; 3.98813e-4 ; 0.0120944 ; 0.0539188 ; 0.0490618 ; 
org::apache::lucene::queryParser::surround::parser::ParseException ; 1.03163 ; 0.0042698 ; 0.00120501 ; 0.023183 ; 2.18418e-5 ; 
org::apache::lucene::analysis::shingle::ShingleMatrixFilter ; 3.59553 ; 0.0726288 ; 0.0959824 ; 0.286809 ; 0.255201 ; 
org::apache::regexp::RegexpTunnel ; 4.11562 ; 0.0229168 ; 0.00674772 ; 0.0999354 ; 0.00140016 ; 
org::apache::lucene::index::memory::SynonymMap ; 7.62066 ; 0.141883 ; 0.0632699 ; 0.303907 ; 0.110328 ; 
org::apache::lucene::search::spell::SuggestWordQueue ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::xmlparser::builders::TermQueryBuilder ; 4.23349 ; 0.0415435 ; 0.0572225 ; 0.219933 ; 0.108584 ; 
org::apache::lucene::benchmark::utils::ExtractWikipedia ; 4.75056 ; 0.0839952 ; 0.0194024 ; 0.147995 ; 0.0469234 ; 
org::tartarus::snowball::ext::ItalianStemmer ; 1.35264 ; 8.32763e-4 ; 0.0350566 ; 0.101164 ; 0.0995792 ; 
org::apache::lucene::analysis::query::QueryAutoStopWordAnalyzer ; 2.58708 ; 0.00146705 ; 0.037882 ; 0.134433 ; 0.119674 ; 
org::tartarus::snowball::ext::SwedishStemmer ; 1.35264 ; 8.32763e-4 ; 0.0350566 ; 0.101164 ; 0.0995792 ; 
org::apache::lucene::ant::IndexTask ; 1.25878 ; 0.00762692 ; 0.0013038 ; 0.0275436 ; 8.92963e-6 ; 
org::apache::lucene::index::SegmentInfos ; 19.5286 ; 0.729388 ; 0.146444 ; 0.739952 ; 0.360125 ; 
org::apache::lucene::search::ParallelMultiSearcher ; 5.96744 ; 0.0801905 ; 0.0189968 ; 0.164804 ; 0.0503248 ; 
org::apache::lucene::benchmark::byTask::tasks::CloseReaderTask ; 3.28866 ; 0.0139763 ; 0.00774168 ; 0.0876976 ; 0.00527147 ; 
