classname ; cbo ; dit ; fanIn ; fanOut ; lcom ; noc ; numberOfAttributes ; numberOfAttributesInherited ; numberOfLinesOfCode ; numberOfMethods ; numberOfMethodsInherited ; numberOfPrivateAttributes ; numberOfPrivateMethods ; numberOfPublicAttributes ; numberOfPublicMethods ; rfc ; wmc ; bugs ; nonTrivialBugs ; majorBugs ; criticalBugs ; highPriorityBugs ; 
org::apache::lucene::analysis::ar::ArabicNormalizer ; 2 ; 1 ; 1 ; 1 ; 3 ; 0 ; 17 ; 0 ; 27.0 ; 3.0 ; 9 ; 0 ; 0 ; 0.0 ; 2 ; 5.0 ; 18.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::swing::models::TableSearcher ; 16 ; 1 ; 6 ; 11 ; 153 ; 0 ; 7 ; 0 ; 165.0 ; 18.0 ; 39 ; 6 ; 5 ; 0.0 ; 13 ; 84.0 ; 30.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::ant::HtmlDocument ; 14 ; 1 ; 2 ; 12 ; 21 ; 0 ; 1 ; 0 ; 98.0 ; 7.0 ; 9 ; 1 ; 1 ; 0.0 ; 6 ; 58.0 ; 16.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::WildcardTermEnum ; 5 ; 3 ; 1 ; 4 ; 15 ; 0 ; 8 ; 0 ; 133.0 ; 6.0 ; 24 ; 0 ; 0 ; 6.0 ; 5 ; 31.0 ; 26.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::surround::parser::FastCharStream ; 3 ; 1 ; 1 ; 2 ; 91 ; 0 ; 6 ; 0 ; 75.0 ; 14.0 ; 19 ; 0 ; 1 ; 6.0 ; 13 ; 24.0 ; 19.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::similar::MoreLikeThis ; 18 ; 1 ; 1 ; 17 ; 496 ; 0 ; 22 ; 0 ; 285.0 ; 32.0 ; 9 ; 12 ; 4 ; 0.0 ; 28 ; 105.0 ; 68.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::StoredFieldsWriterPerField ; 6 ; 2 ; 1 ; 5 ; 3 ; 0 ; 3 ; 0 ; 31.0 ; 3.0 ; 11 ; 0 ; 0 ; 3.0 ; 2 ; 10.0 ; 6.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::ru::RussianLowerCaseFilter ; 4 ; 3 ; 1 ; 3 ; 1 ; 0 ; 1 ; 1 ; 19.0 ; 2.0 ; 16 ; 0 ; 0 ; 1.0 ; 2 ; 6.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::feeds::SimpleSloppyPhraseQueryMaker ; 2 ; 3 ; 0 ; 2 ; 0 ; 0 ; 0 ; 3 ; 46.0 ; 1.0 ; 24 ; 0 ; 0 ; 0.0 ; 0 ; 16.0 ; 10.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::IndexFileNameFilter ; 2 ; 1 ; 1 ; 1 ; 6 ; 0 ; 3 ; 0 ; 46.0 ; 4.0 ; 18 ; 2 ; 0 ; 1.0 ; 4 ; 22.0 ; 18.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::payloads::TypeAsPayloadTokenFilter ; 4 ; 3 ; 1 ; 3 ; 1 ; 0 ; 0 ; 1 ; 12.0 ; 2.0 ; 16 ; 0 ; 0 ; 0.0 ; 2 ; 9.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::DocIdSet ; 8 ; 1 ; 8 ; 0 ; 1 ; 3 ; 0 ; 0 ; 0.0 ; 2.0 ; 9 ; 0 ; 0 ; 0.0 ; 2 ; 2.0 ; 0.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::CharBlockPool ; 4 ; 1 ; 2 ; 2 ; 3 ; 0 ; 7 ; 0 ; 21.0 ; 3.0 ; 9 ; 1 ; 0 ; 6.0 ; 3 ; 6.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::IndexModifier ; 8 ; 1 ; 3 ; 5 ; 253 ; 1 ; 10 ; 0 ; 189.0 ; 23.0 ; 9 ; 0 ; 0 ; 0.0 ; 19 ; 84.0 ; 39.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::tartarus::snowball::ext::SpanishStemmer ; 1 ; 2 ; 0 ; 1 ; 66 ; 0 ; 14 ; 6 ; 919.0 ; 12.0 ; 35 ; 14 ; 11 ; 0.0 ; 1 ; 104.0 ; 162.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::snowball::SnowballAnalyzer ; 4 ; 2 ; 0 ; 4 ; 1 ; 0 ; 2 ; 0 ; 13.0 ; 2.0 ; 15 ; 2 ; 0 ; 0.0 ; 2 ; 8.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::IndexFileNames ; 9 ; 1 ; 7 ; 2 ; 3 ; 0 ; 26 ; 0 ; 20.0 ; 3.0 ; 9 ; 0 ; 0 ; 0.0 ; 0 ; 6.0 ; 8.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::misc::SweetSpotSimilarity ; 6 ; 3 ; 1 ; 5 ; 36 ; 0 ; 13 ; 1 ; 94.0 ; 9.0 ; 41 ; 13 ; 0 ; 0.0 ; 9 ; 36.0 ; 18.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::db::DbLock ; 1 ; 2 ; 1 ; 0 ; 6 ; 0 ; 1 ; 3 ; 11.0 ; 4.0 ; 12 ; 0 ; 0 ; 1.0 ; 4 ; 4.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::tartarus::snowball::ext::FrenchStemmer ; 1 ; 2 ; 0 ; 1 ; 91 ; 0 ; 14 ; 6 ; 1295.0 ; 14.0 ; 35 ; 14 ; 13 ; 0.0 ; 1 ; 150.0 ; 219.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::ConstantScoreQuery ; 11 ; 2 ; 7 ; 4 ; 28 ; 0 ; 1 ; 0 ; 30.0 ; 8.0 ; 39 ; 0 ; 0 ; 0.0 ; 7 ; 16.0 ; 12.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::LockReleaseFailedException ; 2 ; 1 ; 2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3.0 ; 1.0 ; 27 ; 0 ; 0 ; 0.0 ; 1 ; 1.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::de::GermanStemmer ; 4 ; 1 ; 1 ; 3 ; 28 ; 0 ; 2 ; 0 ; 171.0 ; 8.0 ; 9 ; 2 ; 6 ; 0.0 ; 1 ; 123.0 ; 58.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::MultiReader ; 9 ; 2 ; 2 ; 7 ; 378 ; 0 ; 8 ; 2 ; 215.0 ; 28.0 ; 58 ; 7 ; 3 ; 0.0 ; 19 ; 84.0 ; 57.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::surround::query::DistanceQuery ; 8 ; 3 ; 1 ; 7 ; 21 ; 0 ; 2 ; 1 ; 68.0 ; 7.0 ; 47 ; 2 ; 0 ; 0.0 ; 7 ; 36.0 ; 13.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::ConstantScoreRangeQuery ; 3 ; 4 ; 2 ; 1 ; 3 ; 0 ; 0 ; 2 ; 10.0 ; 3.0 ; 63 ; 0 ; 0 ; 0.0 ; 3 ; 5.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::TeeTokenFilter ; 6 ; 3 ; 4 ; 2 ; 1 ; 0 ; 1 ; 1 ; 10.0 ; 2.0 ; 16 ; 0 ; 0 ; 1.0 ; 2 ; 4.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::util::cache::Cache ; 2 ; 1 ; 2 ; 0 ; 15 ; 2 ; 0 ; 0 ; 6.0 ; 6.0 ; 9 ; 0 ; 0 ; 0.0 ; 5 ; 8.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::TermsFilter ; 6 ; 2 ; 3 ; 3 ; 15 ; 0 ; 1 ; 0 ; 63.0 ; 6.0 ; 21 ; 0 ; 0 ; 1.0 ; 6 ; 36.0 ; 15.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::IndexInput ; 46 ; 1 ; 45 ; 1 ; 120 ; 12 ; 3 ; 0 ; 89.0 ; 16.0 ; 18 ; 3 ; 1 ; 0.0 ; 15 ; 37.0 ; 24.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::MockIndexInput ; 2 ; 3 ; 1 ; 1 ; 10 ; 0 ; 3 ; 2 ; 28.0 ; 5.0 ; 44 ; 3 ; 0 ; 0.0 ; 3 ; 6.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::Collector ; 2 ; 2 ; 1 ; 1 ; 1 ; 0 ; 2 ; 0 ; 25.0 ; 2.0 ; 11 ; 2 ; 0 ; 0.0 ; 2 ; 3.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::precedence::PrecedenceQueryParser ; 24 ; 1 ; 1 ; 23 ; 1081 ; 1 ; 37 ; 36 ; 822.0 ; 47.0 ; 9 ; 24 ; 10 ; 11.0 ; 30 ; 284.0 ; 244.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::TermEnum ; 42 ; 1 ; 41 ; 1 ; 15 ; 6 ; 0 ; 0 ; 7.0 ; 6.0 ; 9 ; 0 ; 0 ; 0.0 ; 6 ; 9.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::MockRAMInputStream ; 4 ; 3 ; 1 ; 3 ; 3 ; 0 ; 3 ; 1 ; 44.0 ; 3.0 ; 49 ; 3 ; 0 ; 0.0 ; 3 ; 11.0 ; 6.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::wikipedia::analysis::WikipediaTokenizerImpl ; 6 ; 1 ; 1 ; 5 ; 231 ; 0 ; 64 ; 0 ; 422.0 ; 22.0 ; 9 ; 34 ; 7 ; 0.0 ; 12 ; 77.0 ; 139.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::util::OpenBitSetIterator ; 2 ; 2 ; 2 ; 0 ; 10 ; 0 ; 8 ; 0 ; 73.0 ; 5.0 ; 13 ; 7 ; 1 ; 0.0 ; 4 ; 7.0 ; 16.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::DefaultSimilarity ; 8 ; 2 ; 6 ; 2 ; 45 ; 3 ; 1 ; 0 ; 32.0 ; 10.0 ; 31 ; 0 ; 0 ; 0.0 ; 10 ; 19.0 ; 10.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::InvertedDocConsumer ; 2 ; 1 ; 2 ; 0 ; 15 ; 1 ; 1 ; 0 ; 3.0 ; 6.0 ; 9 ; 0 ; 0 ; 1.0 ; 0 ; 6.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::ngram::NGramTokenFilter ; 3 ; 3 ; 1 ; 2 ; 3 ; 0 ; 5 ; 1 ; 32.0 ; 3.0 ; 16 ; 3 ; 1 ; 0.0 ; 2 ; 13.0 ; 8.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::MultiSearcher ; 13 ; 3 ; 8 ; 5 ; 78 ; 1 ; 3 ; 0 ; 111.0 ; 13.0 ; 37 ; 3 ; 0 ; 0.0 ; 11 ; 38.0 ; 25.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::surround::query::SrndQuery ; 11 ; 1 ; 8 ; 3 ; 66 ; 3 ; 3 ; 0 ; 30.0 ; 12.0 ; 18 ; 2 ; 0 ; 0.0 ; 11 ; 25.0 ; 12.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::compound::hyphenation::HyphenationTree ; 9 ; 2 ; 1 ; 8 ; 78 ; 0 ; 5 ; 9 ; 270.0 ; 13.0 ; 54 ; 2 ; 0 ; 0.0 ; 8 ; 67.0 ; 61.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::StoredFieldsWriterPerThread ; 3 ; 2 ; 1 ; 2 ; 10 ; 0 ; 4 ; 0 ; 32.0 ; 5.0 ; 13 ; 0 ; 0 ; 4.0 ; 5 ; 9.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::function::ByteFieldSource ; 4 ; 3 ; 0 ; 4 ; 10 ; 0 ; 1 ; 0 ; 43.0 ; 5.0 ; 31 ; 1 ; 0 ; 0.0 ; 5 ; 13.0 ; 8.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::surround::query::OrQuery ; 6 ; 3 ; 2 ; 4 ; 6 ; 0 ; 0 ; 1 ; 29.0 ; 4.0 ; 47 ; 0 ; 0 ; 0.0 ; 4 ; 15.0 ; 8.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::SpanFilterResult ; 3 ; 1 ; 3 ; 0 ; 6 ; 0 ; 3 ; 0 ; 13.0 ; 4.0 ; 9 ; 3 ; 0 ; 0.0 ; 4 ; 4.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::ar::ArabicStemFilter ; 5 ; 3 ; 2 ; 3 ; 1 ; 0 ; 1 ; 1 ; 20.0 ; 2.0 ; 16 ; 0 ; 0 ; 0.0 ; 1 ; 8.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::LogByteSizeMergePolicy ; 2 ; 3 ; 1 ; 1 ; 15 ; 0 ; 2 ; 6 ; 20.0 ; 6.0 ; 30 ; 0 ; 0 ; 0.0 ; 5 ; 7.0 ; 6.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::util::ArrayUtil ; 10 ; 1 ; 9 ; 1 ; 10 ; 0 ; 0 ; 0 ; 38.0 ; 5.0 ; 9 ; 0 ; 0 ; 0.0 ; 5 ; 9.0 ; 9.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::surround::query::SrndPrefixQuery ; 7 ; 3 ; 1 ; 6 ; 21 ; 0 ; 2 ; 1 ; 35.0 ; 7.0 ; 44 ; 2 ; 0 ; 0.0 ; 6 ; 25.0 ; 12.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::LogMergePolicy ; 6 ; 2 ; 1 ; 6 ; 136 ; 2 ; 10 ; 0 ; 258.0 ; 17.0 ; 15 ; 4 ; 2 ; 3.0 ; 14 ; 79.0 ; 58.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::analyzing::AnalyzingQueryParser ; 9 ; 2 ; 1 ; 8 ; 10 ; 0 ; 0 ; 56 ; 209.0 ; 5.0 ; 68 ; 0 ; 0 ; 0.0 ; 1 ; 95.0 ; 33.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::spans::SpanFirstQuery ; 13 ; 3 ; 7 ; 6 ; 66 ; 0 ; 2 ; 0 ; 98.0 ; 12.0 ; 44 ; 2 ; 0 ; 0.0 ; 12 ; 31.0 ; 18.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::GCJSegmentReader ; 1 ; 4 ; 0 ; 1 ; 0 ; 0 ; 0 ; 15 ; 7.0 ; 1.0 ; 80 ; 0 ; 0 ; 0.0 ; 1 ; 3.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::AddDocTask ; 8 ; 2 ; 1 ; 7 ; 21 ; 0 ; 5 ; 2 ; 40.0 ; 7.0 ; 39 ; 3 ; 1 ; 1.0 ; 6 ; 31.0 ; 11.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::TermVectorsReader ; 13 ; 1 ; 3 ; 10 ; 105 ; 0 ; 15 ; 0 ; 313.0 ; 15.0 ; 18 ; 8 ; 6 ; 0.0 ; 1 ; 73.0 ; 58.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::ReportTask ; 14 ; 2 ; 6 ; 8 ; 21 ; 4 ; 10 ; 2 ; 71.0 ; 7.0 ; 39 ; 0 ; 0 ; 0.0 ; 1 ; 57.0 ; 18.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::RemoteSearchable ; 7 ; 2 ; 3 ; 4 ; 45 ; 0 ; 1 ; 0 ; 50.0 ; 10.0 ; 44 ; 1 ; 0 ; 0.0 ; 10 ; 25.0 ; 14.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::swing::models::BaseListModel ; 5 ; 1 ; 4 ; 1 ; 10 ; 0 ; 1 ; 0 ; 19.0 ; 5.0 ; 32 ; 1 ; 0 ; 0.0 ; 5 ; 16.0 ; 6.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::ConcurrentMergeScheduler ; 15 ; 2 ; 11 ; 5 ; 190 ; 1 ; 11 ; 0 ; 182.0 ; 20.0 ; 11 ; 6 ; 4 ; 1.0 ; 11 ; 75.0 ; 39.0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::document::SetBasedFieldSelector ; 5 ; 2 ; 5 ; 0 ; 1 ; 0 ; 2 ; 0 ; 14.0 ; 2.0 ; 19 ; 2 ; 0 ; 0.0 ; 2 ; 4.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::de::GermanStemFilter ; 6 ; 3 ; 2 ; 4 ; 6 ; 0 ; 2 ; 1 ; 29.0 ; 4.0 ; 16 ; 2 ; 0 ; 0.0 ; 4 ; 10.0 ; 10.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::xmlparser::builders::ConstantScoreQueryBuilder ; 5 ; 1 ; 1 ; 4 ; 1 ; 0 ; 1 ; 0 ; 12.0 ; 2.0 ; 10 ; 1 ; 0 ; 0.0 ; 2 ; 7.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::SegmentMerger ; 27 ; 1 ; 3 ; 25 ; 136 ; 0 ; 18 ; 0 ; 507.0 ; 17.0 ; 9 ; 16 ; 8 ; 1.0 ; 0 ; 175.0 ; 104.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::utils::ExtractReuters ; 9 ; 1 ; 0 ; 9 ; 10 ; 0 ; 6 ; 0 ; 115.0 ; 5.0 ; 9 ; 5 ; 1 ; 1.0 ; 3 ; 45.0 ; 17.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::util::PriorityQueue ; 33 ; 1 ; 33 ; 0 ; 66 ; 15 ; 3 ; 0 ; 90.0 ; 12.0 ; 9 ; 2 ; 2 ; 0.0 ; 8 ; 23.0 ; 25.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::ResetInputsTask ; 2 ; 2 ; 0 ; 2 ; 3 ; 1 ; 0 ; 2 ; 10.0 ; 3.0 ; 39 ; 0 ; 0 ; 0.0 ; 2 ; 5.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::TermVectorEntryFreqSortedComparator ; 5 ; 1 ; 3 ; 2 ; 1 ; 0 ; 0 ; 0 ; 15.0 ; 2.0 ; 9 ; 0 ; 0 ; 0.0 ; 2 ; 7.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::LogDocMergePolicy ; 6 ; 3 ; 6 ; 0 ; 6 ; 1 ; 1 ; 6 ; 17.0 ; 4.0 ; 30 ; 0 ; 0 ; 0.0 ; 3 ; 4.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::quality::QualityBenchmark ; 9 ; 1 ; 2 ; 7 ; 21 ; 0 ; 6 ; 0 ; 60.0 ; 7.0 ; 9 ; 2 ; 1 ; 0.0 ; 6 ; 25.0 ; 13.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::function::ValueSource ; 4 ; 1 ; 4 ; 0 ; 10 ; 3 ; 0 ; 0 ; 3.0 ; 5.0 ; 18 ; 0 ; 0 ; 0.0 ; 5 ; 6.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::VerifyingLockFactory ; 3 ; 2 ; 1 ; 2 ; 3 ; 0 ; 4 ; 1 ; 12.0 ; 3.0 ; 13 ; 0 ; 0 ; 4.0 ; 3 ; 6.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::TermsHashPerThread ; 11 ; 2 ; 5 ; 8 ; 28 ; 0 ; 10 ; 0 ; 75.0 ; 8.0 ; 13 ; 0 ; 1 ; 10.0 ; 4 ; 28.0 ; 17.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::ReusableStringReader ; 2 ; 1 ; 1 ; 1 ; 3 ; 0 ; 3 ; 0 ; 22.0 ; 3.0 ; 29 ; 0 ; 0 ; 3.0 ; 2 ; 7.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::tartarus::snowball::ext::NorwegianStemmer ; 1 ; 2 ; 0 ; 1 ; 15 ; 0 ; 7 ; 6 ; 281.0 ; 6.0 ; 35 ; 7 ; 5 ; 0.0 ; 1 ; 24.0 ; 44.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::TopFieldDocCollector ; 3 ; 3 ; 0 ; 3 ; 3 ; 0 ; 1 ; 2 ; 29.0 ; 3.0 ; 15 ; 1 ; 0 ; 0.0 ; 3 ; 13.0 ; 6.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::sinks::DateRecognizerSinkTokenizer ; 3 ; 4 ; 0 ; 3 ; 1 ; 0 ; 2 ; 3 ; 19.0 ; 2.0 ; 22 ; 0 ; 0 ; 0.0 ; 2 ; 6.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::xmlparser::QueryBuilderFactory ; 5 ; 1 ; 3 ; 2 ; 6 ; 0 ; 1 ; 0 ; 14.0 ; 4.0 ; 10 ; 0 ; 0 ; 1.0 ; 4 ; 11.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::feeds::EnwikiDocMaker ; 4 ; 3 ; 1 ; 3 ; 6 ; 0 ; 8 ; 14 ; 16.0 ; 4.0 ; 39 ; 0 ; 1 ; 1.0 ; 3 ; 12.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::DisjunctionMaxScorer ; 3 ; 3 ; 1 ; 2 ; 55 ; 0 ; 4 ; 0 ; 115.0 ; 11.0 ; 17 ; 4 ; 4 ; 0.0 ; 7 ; 64.0 ; 32.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::BooleanQuery ; 36 ; 2 ; 30 ; 8 ; 210 ; 1 ; 5 ; 0 ; 149.0 ; 21.0 ; 39 ; 4 ; 0 ; 0.0 ; 20 ; 94.0 ; 46.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::DocInverterPerThread ; 6 ; 2 ; 1 ; 5 ; 10 ; 0 ; 7 ; 0 ; 26.0 ; 5.0 ; 13 ; 0 ; 0 ; 7.0 ; 4 ; 14.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::TermBuffer ; 9 ; 1 ; 1 ; 8 ; 36 ; 0 ; 6 ; 0 ; 79.0 ; 9.0 ; 18 ; 6 ; 1 ; 0.0 ; 5 ; 30.0 ; 16.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::util::DocIdBitSet ; 5 ; 2 ; 4 ; 1 ; 3 ; 0 ; 1 ; 0 ; 9.0 ; 3.0 ; 11 ; 1 ; 0 ; 0.0 ; 3 ; 4.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::TokenFilter ; 5 ; 2 ; 4 ; 1 ; 3 ; 42 ; 1 ; 0 ; 10.0 ; 3.0 ; 13 ; 0 ; 0 ; 0.0 ; 2 ; 5.0 ; 3.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::cjk::CJKTokenizer ; 3 ; 3 ; 1 ; 2 ; 1 ; 0 ; 9 ; 1 ; 140.0 ; 2.0 ; 16 ; 9 ; 0 ; 0.0 ; 2 ; 8.0 ; 26.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::Query ; 103 ; 1 ; 99 ; 7 ; 66 ; 16 ; 1 ; 0 ; 84.0 ; 12.0 ; 27 ; 1 ; 0 ; 0.0 ; 11 ; 49.0 ; 23.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::CachingTokenFilter ; 7 ; 3 ; 6 ; 1 ; 6 ; 0 ; 2 ; 1 ; 30.0 ; 4.0 ; 16 ; 2 ; 1 ; 0.0 ; 3 ; 14.0 ; 8.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::SearchWithSortTask ; 5 ; 3 ; 0 ; 5 ; 45 ; 0 ; 1 ; 2 ; 61.0 ; 10.0 ; 55 ; 1 ; 1 ; 0.0 ; 9 ; 24.0 ; 16.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::feeds::TrecDocMaker ; 13 ; 2 ; 0 ; 13 ; 36 ; 0 ; 9 ; 11 ; 153.0 ; 9.0 ; 33 ; 3 ; 0 ; 0.0 ; 3 ; 71.0 ; 27.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::quality::trec::Trec1MQReader ; 3 ; 1 ; 0 ; 3 ; 1 ; 0 ; 1 ; 0 ; 33.0 ; 2.0 ; 9 ; 1 ; 0 ; 0.0 ; 2 ; 16.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::demo::HTMLDocument ; 7 ; 1 ; 1 ; 6 ; 6 ; 0 ; 1 ; 0 ; 52.0 ; 4.0 ; 9 ; 0 ; 1 ; 1.0 ; 3 ; 25.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::util::Parameter ; 1 ; 1 ; 0 ; 1 ; 6 ; 6 ; 2 ; 0 ; 24.0 ; 4.0 ; 18 ; 1 ; 1 ; 1.0 ; 1 ; 12.0 ; 6.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
